wallet_address,heuristic_entity_group,embedding_cluster_id,final_cluster_id,confidence_score
37v27QcutJqQFKc521riRuDpXFT,ENTITY_21928,4,ENTITY_21928,0.94
1FhnZtxXRwSpaMSQWp7AFi3wtp3MM,ENTITY_21929,4,ENTITY_21929,0.94
3sk9nxz6pLNK1L8umyCkDtBLtNzo,ENTITY_21930,4,ENTITY_21930,0.94
bc1q27qlyzhe250gkn4kycvul4w25mmpczpaulgzql,ENTITY_21931,4,ENTITY_21931,0.94
bc1qjf4xplkj33dg490vckaqqxa4pv0r9tlgn0z6ye,ENTITY_21932,4,ENTITY_21932,0.94
1Hoi5NSrYWH7vovtfvtGYGHHjgAgUWiRx,ENTITY_21933,4,ENTITY_21933,0.94
bc1p86lra72zdg55pr0h58dxgh4c02uvdwrgq4mkggxdhzl45j9pdruj035cxd,ENTITY_21934,4,ENTITY_21934,0.94
1Cyr651rQLiySXg4wDRBv74xHP1ijpUgU,ENTITY_21935,4,ENTITY_21935,0.94
3HgnXdm1oUQ82VEruHAVHmLC9Zy4hZeS,ENTITY_21936,4,ENTITY_21936,0.94
bc1qtylvywmlqeelzaeeqvrylfd3r64qqkesjn34e0,ENTITY_21937,4,ENTITY_21937,0.94
bc1qf392keauxwjht6mpmtvkc7tlqx8gxamme6xgaj,ENTITY_21938,12,ENTITY_21938,0.94
1TsagJ2wF8gyN1d2ZC13SWTUdxBsLCySRZ,ENTITY_21939,12,ENTITY_21939,0.94
bc1qfz555kfgdkl07fruvqzesl4r7ln9zamlrmnrwd,ENTITY_21940,12,ENTITY_21940,0.94
bc1q9k08c3nxdpxmkt6q7d6z7fd6p7m523g7qdfx3e,ENTITY_21941,12,ENTITY_21941,0.94
bc1pr8s490tgt6tsvd9s3f57lrsxddgpaly37qx6newu2zx0nt0n8vqpfgjl32,ENTITY_21942,12,ENTITY_21942,0.94
bc1pf2fqas90q67r9wt95xncd36w0qth0fym79ec0fjs6gaxdgaqnyrfh9n948,ENTITY_21943,4,ENTITY_21943,0.94
bc1qmagy2mur3cwlhdgpcnqftxc0u2yzazarmam7r9jarwlzm0p5x0ndplfl8w,ENTITY_21944,4,ENTITY_21944,0.94
bc1q9dyqacmgqxvwel0ztnvce0ah9akr6u4npnl0xa,ENTITY_21945,4,ENTITY_21945,0.94
bc1p0vyqwudv5e0rwp5a40fmp26cxprl49nfldnfzug5ka58q3zw50qe7n3tka,ENTITY_21946,4,ENTITY_21946,0.94
3mqEhjcoSZDN85g4oEwiPtwwdDVtunQS,ENTITY_21947,4,ENTITY_21947,0.94
bc1q0kck090kkmn2g7atvey0930ngqs2nwamsspzqc,ENTITY_21948,4,ENTITY_21948,0.94
bc1q3tuzxnclj8u404vg2xyjlehpaxq3t6zeha59xd,ENTITY_21949,4,ENTITY_21949,0.94
1vx5BsUK6KVEzXwsDCGBdhyF7XJSKn8xcD,ENTITY_21950,4,ENTITY_21950,0.94
bc1qmm5zrgylarmacqpulp8xv5vjrgqf80jclllrwk2gv7e82fqj59zugqp9nd,ENTITY_21951,4,ENTITY_21951,0.94
bc1qlkt5euv7nslvzzygzxldunafxahjl2k83ltktu,ENTITY_21952,4,ENTITY_21952,0.94
3FhxMK9tnUDioY1xy6jjnqi7X963z,ENTITY_21953,4,ENTITY_21953,0.94
3sEvMa5DNwkZP9TkCnhRMrsjgHE1R,ENTITY_21954,4,ENTITY_21954,0.94
bc1q72c9x50akvnr6ldf52p2hkshv64530tem2vwf0,ENTITY_21955,4,ENTITY_21955,0.94
18j84UxuqNdKYusJx31SEmtsZkSyKN8K9o,ENTITY_21956,4,ENTITY_21956,0.94
bc1qkgv6xqslgjsydnhtat2rfkp2j57dpzrulhat9n,ENTITY_21957,4,ENTITY_21957,0.94
bc1p4l80d2qya524wwj3y2f732q2qv0838jy8rk0x6z0zmc74n0020v3k947vw,ENTITY_21958,4,ENTITY_21958,0.94
bc1ply5mv3t4frjkcm8wh4a2ltnfkxgwh2u3ns6a8vctpep0fq04mpdc5rqqs2,ENTITY_21959,4,ENTITY_21959,0.94
bc1q37q0mmj5d5x7e4zsa8vqz43gad3jecmmusap6xapmr9su99pdsux4e7k6m,ENTITY_21960,4,ENTITY_21960,0.94
11iN5boZU2k7RYjKHdyokCEKmEQgyhUd,ENTITY_21961,4,ENTITY_21961,0.94
bc1pzrcjgt333nwgw8hsr6maausg49k5fat8h8qfrdg83fgvga5lfpjzpney6c,ENTITY_21962,4,ENTITY_21962,0.94
bc1p30ar4w2e2kgk4szygzkhxc2ezevwqz7zrlxcjd770dxcj2g7z0dzefea2k,ENTITY_21963,4,ENTITY_21963,0.94
3NWL2QYMcZrdRkB8Ufiq9iWzU5WfveL,ENTITY_21964,4,ENTITY_21964,0.94
3DJsjwh184vjWiKdhv4ApiQzYDmjQeWh,ENTITY_21965,4,ENTITY_21965,0.94
bc1q2rne6uj6j0gkxcn7stlpya2w4arem6k5fshwz0jmmudpsrqrhdckm7vltt,ENTITY_21966,4,ENTITY_21966,0.94
bc1qrqn6x7p62pc97fztl3kutr48wsfp0agqks3tw8,ENTITY_21967,4,ENTITY_21967,0.94
3DHdXZjtHX49z8ZssnNqc5WZwH8jiJNjFM,ENTITY_21968,4,ENTITY_21968,0.94
bc1p75vwjq2n9uv9msugk4wy3w8dqwzlgackn5np6z69wnf348jwcjlgp4lfsx,ENTITY_21969,4,ENTITY_21969,0.94
bc1p9wuhg928rsapg33txh8thau0vv58de4kk8luw5rfkap00keln59lu7d3zr,ENTITY_21970,4,ENTITY_21970,0.94
bc1qr7utapawu568hzyv24funexcgxtyh88n7jgmsl,ENTITY_21971,4,ENTITY_21971,0.94
bc1pm444fgqexwpw0yncwxttrnlq9lh9xtj35ch6p35ww69fft9ugw4n93w928,ENTITY_21972,4,ENTITY_21972,0.94
32T3RMePs3XM2taQZ9qjiEAjFc49,ENTITY_21973,4,ENTITY_21973,0.94
36X3zNxXY6a8JCmxnogvbwnQVKDp9oFen,ENTITY_21974,4,ENTITY_21974,0.94
373FKq37DUD3JfZzD1j4zYcev8X6Dqv,ENTITY_21975,4,ENTITY_21975,0.94
3hZyxt15kcirHZr1MyL5nmYx6EGoKfmwig,ENTITY_21976,4,ENTITY_21976,0.94
3N6LLh7BaijeT8cUemZFNTfQZXewrsf,ENTITY_21977,4,ENTITY_21977,0.94
3SLBnZ1Eq3bineBjeRyLKvVP6PurUtx8,ENTITY_21978,4,ENTITY_21978,0.94
3owT1UJk9TzPuDSQPCg27A4Mif3Cx1cWg,ENTITY_21979,4,ENTITY_21979,0.94
3UFvoDmdAvurXjfATU9WxpAjSSCkKac,ENTITY_21980,4,ENTITY_21980,0.94
3ANvSjLka33eEM9LmakZJh2Mczsc,ENTITY_21981,4,ENTITY_21981,0.94
3iA6cdto8WiNWcoMFGm5dqRuWnCRdH,ENTITY_21982,4,ENTITY_21982,0.94
3Gqvt2P5vcMJzZneo6eCJ71GESFW,ENTITY_21983,4,ENTITY_21983,0.94
3utxs6C4gPtiRk2R7JR6gbU2baG,ENTITY_21984,4,ENTITY_21984,0.94
3J5Eq33abx58NKLGvSZQ9Yi8oqhc1,ENTITY_21985,4,ENTITY_21985,0.94
391Ci1LmFVWJy1TwF6jz947GweZFCr8,ENTITY_21986,4,ENTITY_21986,0.94
3BxvYvHGFdbFtXpNqrvc64tb1fRgK,ENTITY_21987,4,ENTITY_21987,0.94
3ZfAwZamB2VJySNz1TaoKiCi66k4MYLWF,ENTITY_21988,4,ENTITY_21988,0.94
3bq3T2DZJqKVmyaRKvPX4VXzHZSTR6s,ENTITY_21989,4,ENTITY_21989,0.94
bc1pxfh4lus2kts46u0790xetqhdfeet7xlh9ptcnt4j9artkjcn84v8v37h4j,ENTITY_21990,4,ENTITY_21990,0.94
3ECkmpeV6ehc3cN4LhAGPcwoTPhXTjBxK,ENTITY_21991,4,ENTITY_21991,0.94
bc1qzmd65pvpqtxpegvwvw66x73nq6hkvg37kva0uf,ENTITY_21992,4,ENTITY_21992,0.94
bc1qzqesnu258dzus8m0u0xzglhu2h3efg0v5t4akg,ENTITY_21993,4,ENTITY_21993,0.94
bc1pa8tlwqmg0uqhq905gryv0uefer3hjsg9ns9ad9nkrj92wsdyf4kjyd7qrm,ENTITY_21994,4,ENTITY_21994,0.94
bc1qkulnnapxjcd8m78wa955suqs9nyxenzpwfdu0q,ENTITY_21995,4,ENTITY_21995,0.94
1xzxAmKsL5CDvGV6hJuEcrkjTVxEatPDvq,ENTITY_21996,4,ENTITY_21996,0.94
bc1qw09u4dsl5urls8ap5s8m9j27vxa8q7ej095y7apxedyupsy27ge2mzjpd5,ENTITY_21997,4,ENTITY_21997,0.94
3JLi4vHy9RWDLqpGnGNiKSgWyZ95,ENTITY_21998,4,ENTITY_21998,0.94
bc1pzld5fegtu8me3f0vqduhfcq2ftdgnvpmdy74kvjjwgutqza0x0q3axynyl,ENTITY_21999,4,ENTITY_21999,0.94
bc1quj2etnxd5wm76zxydmr9hzjnqz70ga9tzea6ar,ENTITY_22000,4,ENTITY_22000,0.94
3f5JJAAS97aHLkrW5ChoPYLeXXu83q,ENTITY_22001,4,ENTITY_22001,0.94
3MVD67nYn9NSZnX5jz6DeWg9sEdw1E,ENTITY_22002,4,ENTITY_22002,0.94
3vcLs2PneGywh164qSpPGuFukciCW,ENTITY_22003,4,ENTITY_22003,0.94
3Sv6Xbbza6N3ddhpeLHUy8wbkFogjHv1s,ENTITY_22004,4,ENTITY_22004,0.94
3RPYDvZm38o1RPAxxtWBJZTPgAfT,ENTITY_22005,4,ENTITY_22005,0.94
3LKass5jriVw6xK3Va6C5eyxtWCPuHbX,ENTITY_22006,4,ENTITY_22006,0.94
39aJDVVLQskpBmpqaB2NyTq8hgaoUxG,ENTITY_22007,4,ENTITY_22007,0.94
3bNMrUVAB5XRXhbuiL1UcfrGt1ehRc,ENTITY_22008,4,ENTITY_22008,0.94
3zvSvibZXZitQVeyUJaNTiWS2kn3VL3v,ENTITY_22009,4,ENTITY_22009,0.94
3gx1dLpBRSyF5etp1Zo8ymdH8AQZfLu1N,ENTITY_22010,4,ENTITY_22010,0.94
33DudB66yvJWotgLgEZQ4V1i4Zghgg,ENTITY_22011,4,ENTITY_22011,0.94
3PjSpa2wqFACwnB54ocwDBqKGcET,ENTITY_22012,4,ENTITY_22012,0.94
1zwT5wDy1VkHMXnNaD6FY3Yo7Sya3d,ENTITY_22013,4,ENTITY_22013,0.94
3Yr3HB1wW62zfoA4B8dRtyGVwmd,ENTITY_22014,4,ENTITY_22014,0.94
bc1qzr0y256x6nx9q4ywfqgc85r87t85ac98wx0xse6w4fjkgs2ursekyw39t0,ENTITY_22015,4,ENTITY_22015,0.94
bc1q6g4sqv3yctcxeutm6z0damaa93mu8ldxa9nhe8,ENTITY_22016,4,ENTITY_22016,0.94
bc1qut2azd5t0d09ar5qg0fxgtkxzx8uv9394smx32,ENTITY_22017,4,ENTITY_22017,0.94
3oqGzSDnaj1xD52TCu6Fmmh4dfvuhsTSB,ENTITY_22018,4,ENTITY_22018,0.94
bc1q2q6wn7q80ewk2l763tm3vruywg740w4ldc8rhq,ENTITY_22019,4,ENTITY_22019,0.94
bc1qusgs63359h3wvyw2xc7v8p4pde6d5llc99kr7w,ENTITY_22020,4,ENTITY_22020,0.94
3vFwXoAtM2GBqjfuYj3ZtW69FYvSjV,ENTITY_22021,4,ENTITY_22021,0.94
bc1p2rml94y0x6hqc9z3vv4eqth8cpg2tvevcf5t3ese5vm50dvdtcwhuufx8h,ENTITY_22022,4,ENTITY_22022,0.94
bc1qm5l7vxnap6028wu7mrzvhm44azz8l4lry9m4tmk4xv9wawke9zhlqvjnzl,ENTITY_22023,4,ENTITY_22023,0.94
bc1q5jru2dcyn9dm0ry9lqm0s0cqwcz0d3e3g2hjzv,ENTITY_22024,4,ENTITY_22024,0.94
bc1q82crsc22dhxhrs5ftya7c2va6w4e69nfgwtyreu9j6vs5l05rse7s52k0e,ENTITY_22025,4,ENTITY_22025,0.94
bc1pa0pnh5dn3hzfdx85tp2hgpwanjqd90fys79qdqr3a3nvlxmztjqga93f4w,ENTITY_22026,4,ENTITY_22026,0.94
bc1pmv4j43kq5tck07zs76rke05rkx03nptahhslr83t4p0vm0cwnzfx8p3knz,ENTITY_22027,4,ENTITY_22027,0.94
bc1qjcpehvndpm6mvn86crh5luvzsk4jv6twv9dyfy,ENTITY_22028,4,ENTITY_22028,0.94
bc1ptc5fhukmzu2vsnrs7d3q5aya4a4dsevjvyhtqthrgg49629eatuce3yqry,ENTITY_22029,4,ENTITY_22029,0.94
3ZFnHJgB4jYhFw52ZEmYw2pbgx1Nz,ENTITY_22030,4,ENTITY_22030,0.94
bc1qa8gjjp2dkqstu9rwdwsly7yw4c4jyxev6dwwq69cc9m322yht4862vkvpu,ENTITY_22031,4,ENTITY_22031,0.94
bc1p9zp3x725lf60n9mx9r08l3ah69m46zwkl6y722qnphn0chl4zr4glecuyg,ENTITY_22032,4,ENTITY_22032,0.94
bc1qwhw0ncxd54mmx87udwq5uy8r9c66r2078cmshm,ENTITY_22033,4,ENTITY_22033,0.94
bc1qrkunjdj7j550hdnsahrpzqa8hrgvp5d059s4gd,ENTITY_22034,4,ENTITY_22034,0.94
bc1qttq9euv0ydwgf8jtjs06vnkvcjrnvqalqy0g26,ENTITY_22035,4,ENTITY_22035,0.94
bc1q32qfyyam2a26u0dsd7vwegpjnuev047vzylcn0,ENTITY_22036,4,ENTITY_22036,0.94
1k5uwdV8gBSW6J2DayXa1aTtG7McJqCJ,ENTITY_22037,4,ENTITY_22037,0.94
bc1qke8s2rh7cdfwuzvsjlt5clnrcr5ejxr6sp6252,ENTITY_22038,4,ENTITY_22038,0.94
bc1qh6pe8aexvlv5kwqfgj2ef048vsezf3pq7k7vf3,ENTITY_22039,4,ENTITY_22039,0.94
bc1qr4xawuxx2gylkehf4ldndrzgfltjn7mc33s7m8,ENTITY_22040,4,ENTITY_22040,0.94
33rULTGqM6wnB47Ebd4R7aXdY8M6d,ENTITY_22041,4,ENTITY_22041,0.94
bc1qvye4jpxe677kmkctnaqven7txmcnpdqdm77nvz,ENTITY_22042,4,ENTITY_22042,0.94
bc1pda5xlwgud40falqh92mvtvp8pl6qlkrnmz7v7lhdml90u8yyuc2e0wn8sp,ENTITY_22043,4,ENTITY_22043,0.94
3yqLAw8ZZjP8AXq2aH8HjNSbJxzwC8,ENTITY_22044,4,ENTITY_22044,0.94
3tQ1MnabSnfWnGn7co9nUkCPb4XKj,ENTITY_22045,4,ENTITY_22045,0.94
bc1qyhqlve8h4f46pz23hqrtlttxlzawz9j4eqrcah,ENTITY_22046,4,ENTITY_22046,0.94
164dcDaUC4bSz9jf92bfT38BMUy,ENTITY_22047,4,ENTITY_22047,0.94
bc1qzugjfmsd5pjaay0ve7p3qkg0p62pmqprmqa6vp,ENTITY_22048,4,ENTITY_22048,0.94
bc1pvntr5d67xad9npnym7rzc0ewset8pkq8rthpr8jrgzyhm0pzryu0jwtlz4,ENTITY_22049,4,ENTITY_22049,0.94
bc1pzhfy2yh8gt3y3v6x42ff26mfeznq5006qnuaulp8zhcagnry8gx9kpx48s,ENTITY_22050,12,ENTITY_22050,0.94
bc1qujef74cn6n4fw7d9ccql36e2nat8smj48mfhr8,ENTITY_22051,4,ENTITY_22051,0.94
bc1qmjrf333yusq923q6fyk2ls7gcdec8ju975nwg3,ENTITY_22052,4,ENTITY_22052,0.94
3UYoX75tM4zizpJnkgNbzNysQCLqNC,ENTITY_22053,4,ENTITY_22053,0.94
bc1qz8srjdgmw3t5aa0yhxamzhrykrejzudmlf2cun,ENTITY_22054,4,ENTITY_22054,0.94
bc1qaq8j2czg5hz7246q2wcsruh0nawtqqt4rxtf9f,ENTITY_22055,4,ENTITY_22055,0.94
bc1pqdj6fnzql3p0x277s092e9dpsl68rhfzsy4ggeq2ykl3yjjfg362rst96v,ENTITY_22056,4,ENTITY_22056,0.94
bc1pllmmmuwj3wc60ej4yn54dxx4mszs8q20f60e5g20ugsn37u6w9a6gjflta,ENTITY_22057,4,ENTITY_22057,0.94
bc1qwkejjr2cng3vvkxhlwg2us7uhe7pgzv0zmd3n7,ENTITY_22058,4,ENTITY_22058,0.94
bc1p0t7tm3r7zng6gty4cas4ala5uf2y36mzsxrg75vm8c0erxqmkvemh9utjz,ENTITY_22059,4,ENTITY_22059,0.94
12Y6LhkLsuWX7jbBQDfT4NQGjTcCDKCqg6,ENTITY_22060,4,ENTITY_22060,0.94
bc1p3n29247r0rw683vhg0z6t40q5agz5tgf728ccds49krzptkr2tdr56duux,ENTITY_22061,4,ENTITY_22061,0.94
3gzGG1a6czFUBd2K4LbbYnEcLnZAUdN,ENTITY_22062,4,ENTITY_22062,0.94
1SEqtMCgaTBTWFokr9TtdACBvyDzjZRrS,ENTITY_22063,4,ENTITY_22063,0.94
1n9aEcMjXaRMCWbNbPkrxokitmH,ENTITY_22064,4,ENTITY_22064,0.94
bc1p7v03nwnjdl57k3j8cekfjzj9kus7dv33gx00rwwrx647xgq2677vj5jr9w,ENTITY_22065,4,ENTITY_22065,0.94
3jHPdjgDgfkq3GF6vx1erVogVCMv,ENTITY_22066,4,ENTITY_22066,0.94
bc1q3wt3hfprwpnqa2ljaxgp4d3865nz82dufvvexp,ENTITY_22067,4,ENTITY_22067,0.94
bc1qmugh7pwj07g7xd2endcr3r3s2t6kfx5yqdgell,ENTITY_22068,4,ENTITY_22068,0.94
bc1pcg624ckzm5plgf49cx0ef66mnr90q6us3ux37x5k8r3w264aej2vtv93ww,ENTITY_22069,4,ENTITY_22069,0.94
bc1pqn7ngjr8fv7nraxa00eyfnvw9pw9lspywhnc7dk6v8whlg44mwpycp0zpn,ENTITY_22070,4,ENTITY_22070,0.94
bc1q7c9zvgxe4qafc7z4y8wdrp349e7t90q3gz9hrk27w89uek6ltt3x2c4p0n,ENTITY_22071,4,ENTITY_22071,0.94
347kdPtyefhnCBCHeCmyJHswH2np,ENTITY_22072,4,ENTITY_22072,0.94
bc1qp6yzs6xlpcpncnkjz047lcwd53ygf0l7qgc6te,ENTITY_22073,4,ENTITY_22073,0.94
bc1p057djamfsa06mnx7lwcw0tqxeay9vw8d08j9t9r3sevvedhjzn9dn20vhs,ENTITY_22074,4,ENTITY_22074,0.94
bc1qq323upsnzx47enppemjax4kjz7f338kj6h3pvd,ENTITY_22075,4,ENTITY_22075,0.94
bc1p9hwpp8upeneuf53jnv42a5k707u8w4h0esf32j3uvm27s0a3ju8j5l0ncn,ENTITY_22076,4,ENTITY_22076,0.94
bc1q5tj3xu8lcgudpmpg26g5m2hl7akd6egs486nfh,ENTITY_22077,4,ENTITY_22077,0.94
bc1qvd8688d58lsj05nrpd6shcjq9mtddh0rn400na,ENTITY_22078,4,ENTITY_22078,0.94
bc1qhq56cn5aqqpklvmn3q286sxnxy6wla5eseyrek,ENTITY_22079,4,ENTITY_22079,0.94
1vhGSxSwfNVvJQ4hfx4hdZdPWLobh,ENTITY_22080,4,ENTITY_22080,0.94
bc1q6x997hv7k32g45njfxn6vqwvd8cwgaawjyuhjx,ENTITY_22081,4,ENTITY_22081,0.94
3TCL5XuY2jMLjwzfciMmAtWbZkbK9n,ENTITY_22082,4,ENTITY_22082,0.94
3qhD39ZP4sawuRPuU8EPxUsZHPUAK46j8y,ENTITY_22083,4,ENTITY_22083,0.94
bc1q2egx5u7njn6snta44mwkt3xkpwrldv6vthp46l,ENTITY_22084,4,ENTITY_22084,0.94
3mr9fVTzGEgNPgJbN5pS5yf558r,ENTITY_22085,4,ENTITY_22085,0.94
bc1p4zlkwqs72xaxa3n56qp55hlx73cz39s9mpy7cfcffhlgz9w75djmkgxx3a,ENTITY_22086,4,ENTITY_22086,0.94
bc1q7ufwdp3rzmpfpe5v5tc8ta06r4529sd9jredqjc74c4julflm5ppwey4rm,ENTITY_22087,4,ENTITY_22087,0.94
bc1qx5j5xa7zydnm3dkfzm38sat72wsd3y3m6njj26,ENTITY_22088,12,ENTITY_22088,0.94
bc1pnmu4q93jpy9cgx0cqnjlxr3rm7gge3xdndhr9c6lqe7rz7vyc2a4wkl2uv,ENTITY_22089,12,ENTITY_22089,0.94
bc1pm6nycwk79mgg8n9l9vx34kaahk9l9gy9syefrrnarwd00nl9ymd0z0a532,ENTITY_22090,12,ENTITY_22090,0.94
bc1qnhepr9w6xfz5cjgv0znnc5wll0rcw0ud7ra5y8,ENTITY_22091,12,ENTITY_22091,0.94
bc1qdkhu5uvx6zupnxsp3n6lt3s982qt2nvnvqugyk,ENTITY_22092,12,ENTITY_22092,0.94
bc1quxpxn6v788veerwh4samr6d7k2vwwrwygya5cg,ENTITY_22093,12,ENTITY_22093,0.94
3XiBGeQMi7tYqWjqZtyBr64vYcLLChWh,ENTITY_22094,12,ENTITY_22094,0.94
bc1qe69rtpzfsj03kkm23xj6g6jffeuaaglg3pxv6v,ENTITY_22095,4,ENTITY_22095,0.94
bc1qypk27czw7ujjvg2wjkesmqwv6r5as5cl35jl56,ENTITY_22096,4,ENTITY_22096,0.94
3of8Kax4gAvpSYBdbPqhJj4tGng,ENTITY_22097,4,ENTITY_22097,0.94
bc1qf0yc2fmgs43t6h8m6xwpfxfm2vteuttet3vfws,ENTITY_22098,4,ENTITY_22098,0.94
bc1pnpzq0e8dpx48yp53rvza2aklfvggadd9e3y0dqq7unwaqdhq92kltnj2jy,ENTITY_22099,4,ENTITY_22099,0.94
bc1qyw6qf7gca47kl8vp3jsa3reg2ckf8accu35236,ENTITY_22100,4,ENTITY_22100,0.94
bc1qar3c279k2zenmept4s7ttzpjgdz9vhw69uyfc5,ENTITY_22101,4,ENTITY_22101,0.94
3LPyE3uxriojTaAq9FitNXewamzoMxNbP,ENTITY_22102,4,ENTITY_22102,0.94
bc1q57jyz0762t64385ghdk9mw5ly86j3m637xv2rxrtx448xh98rxjczgvh04,ENTITY_22103,4,ENTITY_22103,0.94
bc1pe2qx3r8g04mw9elcerfuxeta3aa9yvwnluzk9qs7wqpt2xd89ntn9nwp3j,ENTITY_22104,4,ENTITY_22104,0.94
3bMSxegeQrAv8USrbnnXzML4821US,ENTITY_22105,4,ENTITY_22105,0.94
bc1q8p4nvjsrde2ljyylhj0unng3u7cxljmdlkkvhn,ENTITY_22106,4,ENTITY_22106,0.94
3YHYB3o2czveNRwQJ24N43EcMMoBFgwgap,ENTITY_22107,4,ENTITY_22107,0.94
bc1qa7wtmww6t2sfhzf3qhsusnsnp3q06tk2mhtyks,ENTITY_22108,4,ENTITY_22108,0.94
bc1phuj73lv5nu86yktsug7jphy0dr42h044ew9vyfzlwk0z62mdst2gftyxsc,ENTITY_22109,4,ENTITY_22109,0.94
bc1qrx2jer0zsh98hqpd8z3wt75f2fjmhqztffvn78,ENTITY_22110,4,ENTITY_22110,0.94
bc1pf5zyz985pnlt6lj2pdx0eavdcs8a5g3y8cuh5j9crh6zjqgqlf4m948cmj,ENTITY_22111,4,ENTITY_22111,0.94
3pzEXbRHbtLCB9LURog5WbguQir,ENTITY_22112,4,ENTITY_22112,0.94
bc1qvcwsnyv2st82t9s3n28xc5qxvhyy3p7nt4r2c8,ENTITY_22113,4,ENTITY_22113,0.94
bc1pjnqknc8kn6gxzncyf84ysqv5gnspzamset5lqxaaz46elnatj5r432z9fa,ENTITY_22114,4,ENTITY_22114,0.94
bc1q9d6472selzjkj8xsrs3g8qtpzc5a3hyup3nj33,ENTITY_22115,4,ENTITY_22115,0.94
bc1pk5sgp09ct92e5tvwf0kvxurle55x4hrqsrqx57d6y0w3jy6fa2ckmlwg3h,ENTITY_22116,4,ENTITY_22116,0.94
bc1pm302h2ld2ehqm0fqmzkeylpufkmkxs5c7zgct7p3gwpyuppjezsrm5y7wg,ENTITY_22117,8,ENTITY_22117,0.94
bc1phlf74c94afq85qzrgangfz0n5k2h0ds3tjeyakr7409ugr3f2f8l3za9js,ENTITY_22118,4,ENTITY_22118,0.94
bc1qgr38lpkfenasgyy8hcxdngd5npewp30fjqk4td,ENTITY_22119,4,ENTITY_22119,0.94
3BTmKxAnnv8cCh4AMijkWQwU1YS,ENTITY_22120,4,ENTITY_22120,0.94
bc1q2wc7jehusuhqpvmds76m7jdl0g2pw2u0aj4j4c,ENTITY_22121,4,ENTITY_22121,0.94
bc1q7wd6gw7dlyxk6gl8vk0ud364fll2r02yp9u6du,ENTITY_22122,4,ENTITY_22122,0.94
bc1qm63uu7f3zkaxdxhrtjyktgk6nex2zw2aez3a3y,ENTITY_22123,4,ENTITY_22123,0.94
bc1qlh8tduqzk4h6rh8hawe5vemx8mr0hfrtuy6rv5,ENTITY_22124,4,ENTITY_22124,0.94
38Y7vGScZFcs4Rhn9SrECLLch2vZhgA,ENTITY_22125,4,ENTITY_22125,0.94
bc1qt8e02jg0aztk49r2mcvqyg6zql4ez0pxzuh6a6,ENTITY_22126,4,ENTITY_22126,0.94
bc1qgxcfmwmxj00pnt4hhxh9gwsj7nwstgjpwt5u0l,ENTITY_22127,4,ENTITY_22127,0.94
bc1qgefzl60m28py3pejq3em5j0p3dafag63cdf4nx,ENTITY_22128,4,ENTITY_22128,0.94
bc1qmzvml5z39juxj6cgnws3yfpdfmfsqszyg4trgdyu55yhxkal3qu2c88lae,ENTITY_22129,4,ENTITY_22129,0.94
bc1pcnznulnxnmj58h786egx4mhhuhc83m7t6ynphx2azqrvcxf8thxmurk99x,ENTITY_22130,4,ENTITY_22130,0.94
bc1q9vm2msncn69xkf3denq2lqxy66jm2thtgvlt8u,ENTITY_22131,4,ENTITY_22131,0.94
bc1pgmxd4lgrptysnewad6k3wwy2jlgzhkmvzpxl7da77aff6r7t3lnjkra540,ENTITY_22132,4,ENTITY_22132,0.94
1h9BAVXgmoA3h1wTSDxvsFCdQnzgW,ENTITY_22133,4,ENTITY_22133,0.94
bc1p5x97nkk5waz6g7tx6av0uscxg957hm2msxtmps8ue2qrmw9m0p04ymlrn4,ENTITY_22134,4,ENTITY_22134,0.94
bc1pz4fg6uwxtd3wznk9jfrfh0enhzft0x0sg7hhucaty84jpjsv9vn0mhw9z2,ENTITY_22135,4,ENTITY_22135,0.94
bc1qjlstyjg5vs4hwr8wv9z6ue8jmxefdgsxwhv95l,ENTITY_22136,4,ENTITY_22136,0.94
bc1p662hrtt58v52sddckrsm24lp2m8skt8j76uye2kwqch2e7vy25zuy2nc30,ENTITY_22137,4,ENTITY_22137,0.94
bc1qwtatfyylavrf80j35fgrz30vcg0sqxpk85c6u2,ENTITY_22138,4,ENTITY_22138,0.94
bc1q2jsfrjdzkuxwc0jrcc65rqsvuwhvvjutytt8cz,ENTITY_22139,4,ENTITY_22139,0.94
bc1qm3sg2sq4afzf5rnlky5wty26e9kwd44hjd7q8k,ENTITY_22140,4,ENTITY_22140,0.94
bc1qs3t3sl2j7w8mvseueh9kqhkv92uwfj6qjxk68a,ENTITY_22141,4,ENTITY_22141,0.94
bc1qg8e54607vz8300nayhzd7sx7rgwf62wq37cmpc,ENTITY_22142,4,ENTITY_22142,0.94
146BWeAhVuPJBnbjanxHntXAXTG8YGqqV3,ENTITY_22143,4,ENTITY_22143,0.94
3jPqVrbaFNK3QZrVgrqj2FP1JN4qRPP,ENTITY_22144,4,ENTITY_22144,0.94
bc1qenaytl6yn0jhcl8t0zje7cf230uxgq2d296f3uz7nxgw04lvglcu4trzgl,ENTITY_22145,4,ENTITY_22145,0.94
bc1p04weqkkaj2kqa9f3kenzwqpetjh9y5wwy7pkylah3f6syr24ee9c0nkdmd,ENTITY_22146,4,ENTITY_22146,0.94
1EuF4p98mnARo2mUQ4m7je5XvfxB2A,ENTITY_22147,4,ENTITY_22147,0.94
bc1qhf90yq6ft7gn764uqj8frzt2qemasnwm239cgderwetya75ec2rhmv3xxy,ENTITY_22148,4,ENTITY_22148,0.94
