wallet_address,risk_score,risk_tier,is_taint_seed,entity_group,in_degree,out_degree
1o4Cb5jeAxfb3m3KfARjNXDoQBB,0.0,LOW,0,ENTITY_00563,1,1
1o5KMPBHATryx4BTXeVQv4geNNJbL,0.0,LOW,0,ENTITY_00563,0,2
3W79Ua7dheYTDkQcyysa4MLDWjqWBiDSx,0.0,LOW,0,ENTITY_03614,0,1
bc1q98ta8yxcfusxauz6cx2erlw4e8hz905hgu4k9e,0.0,LOW,0,ENTITY_03629,0,1
1DJKuxUeoLQgrSHcbijD5eA7oEJ,0.0,LOW,0,ENTITY_03628,0,1
bc1qyzy64x7enlj7sqy22ud403zzk2jwhx4d082r9g,0.0,LOW,0,ENTITY_03627,0,1
bc1qt8yrxz9l7gc8jltayzyz62h9acetutzrwt0cwmw3hdhy903nr9prndn8ku,0.0,LOW,0,ENTITY_00565,0,2
bc1qzycz038hugxql2xxdkdvt3mt977yxfgcppq87w9cl2qfa9t8nf2lj73w5q,0.0,LOW,0,ENTITY_00565,1,1
bc1qjykdmjjhpary34mxqf5k9jm8wqzcp5kwsqdkal,0.0,LOW,0,ENTITY_00564,1,1
bc1qhsepcv3t6phv02nmecr8a5zjxjpv6wnus4xgc8,0.0,LOW,0,ENTITY_15141,1,0
bc1pkp8hxu2zf5lhzcluze6ecp5p4ynr832645u9rh48qpetjfvsqu5en0ntyn,0.0,LOW,0,ENTITY_15140,1,0
bc1qg24xacfa7auqcdfr4w8ncqk5dmq2xrqlcxn5tc,0.0,LOW,0,ENTITY_15139,1,0
bc1pdf8njdwxtq00j4v6mrrgcyw69532lt5g4cqn3a5uc85elne4flmzsfugdz,0.0,LOW,0,ENTITY_15138,1,0
bc1qhf0mh2uwnvan5gvt5243qq5grrpxv5ajwvpwds68ttz3tpxy9cyhsj2cv2,0.0,LOW,0,ENTITY_00562,1,1
bc1qcvxr8z6a69wzfksa9z3ky2tj4gdelqq82mvvp3r2l26sys3fnxyp7qdpm4,0.0,LOW,0,ENTITY_00562,0,2
bc1q993dtd8mf4n85f3gv90sc3jr4mh4r7r2lfs2tq,0.0,LOW,0,ENTITY_00561,0,2
bc1qz9nu9hqf4ws0g5qp8y53w3sqklsc50cnsgdahd,0.0,LOW,0,ENTITY_00561,1,1
bc1qafx27t5clsw5725use3msmm0nlsdds6amaza7w,0.0,LOW,0,ENTITY_03607,0,1
bc1qggkp9l7cr2yspesyvvvaw9g5k2vkexa9aqd2x9,0.0,LOW,0,ENTITY_03606,0,1
bc1qh9f38j5qefn6nj3r6jn6h2hdkugg5q22ecm98f,0.0,LOW,0,ENTITY_03605,0,1
3c8mYRzCbCpQkck8KpwKpkUVfuhENiy,0.0,LOW,0,ENTITY_00560,1,1
3px9HdjEW5VfcgcSL4PiBWTwjxiBcnXh,0.0,LOW,0,ENTITY_00560,0,2
bc1ppj4guddyalygmknzcwcnp2axwyyfcxsqtymt2tpg0swen6wpmkqvenajcq,0.0,LOW,0,ENTITY_03604,0,1
bc1qzghkp4cxmkk6kr000n9yn842p5zam63p7p5cc5,0.0,LOW,0,ENTITY_15156,1,0
bc1pgpxrylptc5fnxylavjlls4pzm8cu5cuazztn2lmgncl8l772reslckj5rp,0.0,LOW,0,ENTITY_15155,1,0
bc1q84saawjs0ys7gtkha4esxw43lnxe4had5f0fhh,0.0,LOW,0,ENTITY_15154,1,0
bc1qvdjnn0yd5g88w7ax0maep87e2zlpcus8925llr,0.0,LOW,0,ENTITY_15153,1,0
bc1qkm6vl2upmveuauczu62r3f5syht2s4zp4uw23h,0.0,LOW,0,ENTITY_15152,1,0
bc1qapgezu4dmtdd8lf48p03tf3n4026pw5hjesxdd,0.0,LOW,0,ENTITY_15151,1,0
bc1qnaxxnnnrg6fvh7du5jvxqx0dt3f8zwcphh67uh,0.0,LOW,0,ENTITY_15192,1,0
bc1p03s8n5xh0p7tnamkwd7c6wxl7k8c7vz7zxza69c69f750ms0mppw0399yg,0.0,LOW,0,ENTITY_15191,1,0
bc1qjnuafcy9e96sccedtmmw9guacfjhn59emtmw4u,0.0,LOW,0,ENTITY_15190,1,0
3NH3x1ppEQjz8rjocZirygEJpMYRv,0.0,LOW,0,ENTITY_15189,1,0
3B4DfSFEamTHRmzT7RD1dYgLTPc2ChT,0.0,LOW,0,ENTITY_15188,1,0
bc1qrals95s2e4f7xy4exkds9mefpxwgxa3e4e5fnc,0.0,LOW,0,ENTITY_15187,1,0
3hGrswBo6CaDDFwzTBZkUiPpEprEX9Wt,0.0,LOW,0,ENTITY_15186,1,0
bc1qafxcne064rmtuyvdnw67xfju8plzuv0cgm8t2g,0.0,LOW,0,ENTITY_15185,1,0
3F6HC7PQid9d1BkE7tBVoyexPhPX,0.0,LOW,0,ENTITY_15184,1,0
3iXsTxQdm4AAdQ7G7ZJYvc7L9vqSFT4,0.0,LOW,0,ENTITY_15183,1,0
3amxuxNPBAFQ9bA8Uia9hjERaom3ke6wZG,0.0,LOW,0,ENTITY_15182,1,0
bc1pjq9gce9lsu9ac2pakf3jwm68sykphrlae9rck5506ka486wghxph6endvp,0.0,LOW,0,ENTITY_15181,1,0
bc1pwjsrxcl9ypurmc09nx3u4wtppyvfx0m59yr9ujgvuhgvp6fhwqzq559ax4,0.0,LOW,0,ENTITY_15180,1,0
bc1q2v05065c2lg880fv4jyewycatlv6sm34lnj6zs,0.0,LOW,0,ENTITY_15179,1,0
37UWU4yQDEk7sdsukXWNy5QpoAMb,0.0,LOW,0,ENTITY_15178,1,0
1VAoHTDrSr2TQa7vCakhi9xHuwt8PRLpi3,0.0,LOW,0,ENTITY_15177,1,0
3FQe546obAr293GCTtbksrAt6fuQbmP,0.0,LOW,0,ENTITY_15208,1,0
bc1qpp0s827pehywj0nc3u3yau0kkkdx3ptycrkysy,0.0,LOW,0,ENTITY_15207,1,0
3ngGq47vLDbAn2muUYnKPqMNFmT49N,0.0,LOW,0,ENTITY_15206,1,0
bc1qjfjemqgrc7hw2aw2hnn9ywvev5jgf24aq7gspc,0.0,LOW,0,ENTITY_15205,1,0
bc1qa0nnszjstv3ul5gapgw34m5n0kgggfdzzps790,0.0,LOW,0,ENTITY_15204,1,0
1P1ibubc6ocepgUzn62RFibhXiCR,0.0,LOW,0,ENTITY_15203,1,0
3iDK6nHRX8T6AVruE8bct4YfPFGCc,0.0,LOW,0,ENTITY_15202,1,0
bc1ppjt8zk3s8z5etc05xtcqhwhr7ts7u0vf00sz7xwx88jc92zrkypc30v6s5,0.0,LOW,0,ENTITY_15201,1,0
bc1qx4aaxuupqug8583lrkkatz7eda83s0xg0af80r,0.0,LOW,0,ENTITY_15200,1,0
bc1qdc22peh5uyq7mykjd97jejr52msrz5k2krdyrm,0.0,LOW,0,ENTITY_15199,1,0
bc1qzs7wyu2dw7j5zalgqyrj85m5kauhppsqv7tt82,0.0,LOW,0,ENTITY_15198,1,0
bc1p3ncvyrjkg2mhy7pn23lnxqy0tjym4skwcrnf0x474km8gkhk7aw64c769t,0.0,LOW,0,ENTITY_15197,1,0
3hfYdeSoJoCy7uXs7x5oeYmhaMXWB3r9Bx,0.0,LOW,0,ENTITY_15196,1,0
bc1qnseauk9sskna7vqszuvdyhs04uxh4jm2fkfn0h,0.0,LOW,0,ENTITY_15195,1,0
3J2dVJuGKL6WvbZpwi14vY5yofzC52wV,0.0,LOW,0,ENTITY_15194,1,0
3hM8Sr3EP24ZqnvSdXLLU9QUMD9m3EaJE,0.0,LOW,0,ENTITY_15193,1,0
bc1qmenravdy8d6hrw3pj9jtg2dg25y3fwvcs0rcty,0.0,LOW,0,ENTITY_03594,0,1
16ENyqjbt95KinVjV6rHyUrP9cM,0.0,LOW,0,ENTITY_00557,0,2
1VtBSYmgP2aH1aPsmxtUZtcJhdRfe1X4Bn,0.0,LOW,0,ENTITY_00557,1,1
bc1q8ssj4v4yzy8jztyma6hgwtlgnwcf4jw8n9fwd7,0.0,LOW,0,ENTITY_15221,1,0
bc1qm3ykxztfh6efsw3jwhe97rqhk077599hvg9yah,0.0,LOW,0,ENTITY_15220,1,0
bc1qzgweyedmfsvtdz97925esrrqtx3gaa7hlwcvly,0.0,LOW,0,ENTITY_15219,1,0
bc1q9h2a9yjd9kxd8qx3z4u3ucggnq45yxzdlgpd2w,0.0,LOW,0,ENTITY_15218,1,0
15UuYa3yeJM4b6wMRehD3QkFUMKA63,0.0,LOW,0,ENTITY_15217,1,0
bc1qhx7pmv0qup0pwvrvy6sa3dak57eh9v8vyzmpug,0.0,LOW,0,ENTITY_15216,1,0
bc1pav92gy32tgk9np8pflkaj29hgqxa4mnlejf54z79e4z8qhe7rhp3856ylz,0.0,LOW,0,ENTITY_15215,1,0
bc1q0jrp09ph8z959xre9qq8l66rj88dgy5jhn005k,0.0,LOW,0,ENTITY_15214,1,0
bc1qmlxyu8eg70rv7c38dur090a99qf3056d5l7jku,0.0,LOW,0,ENTITY_15213,1,0
3j5H12dHr8V9V7cgYtKx1xSaS4rYi5WX,0.0,LOW,0,ENTITY_15212,1,0
1998zcK1djgnUdUQAi8QKoMFwnB,0.0,LOW,0,ENTITY_15211,1,0
bc1ps9sa8ey6t3y7u0sh8ww50cs6auuhakp4swjq6lm7ys22xlhv4x93rn2e20,0.0,LOW,0,ENTITY_15210,1,0
bc1pj34v0txwqukmg4nt277sp9tjxmdmfzjs0mpp3qh28mupc2mwvhzwgnnkyv,0.0,LOW,0,ENTITY_15209,1,0
3xfP1GE5H3kFDbSF8FQnMn7vP1vCH,0.0,LOW,0,ENTITY_15224,1,0
bc1phqttun3890yujhxfyt4p76vr0hqf83jqhkhysxlaquxn3v0qnl6lyf5pul,0.0,LOW,0,ENTITY_15223,1,0
3UQmBxAWz8Y2NxQhrUfVFNW6FtkG6W,0.0,LOW,0,ENTITY_15222,1,0
bc1qqzce7fh95x860ufha7qfzec0lkk6wmmc5uthtt,0.0,LOW,0,ENTITY_03603,0,1
bc1pjjf5dkj5nrfyhslhr6udc7gy7wj6mhr9llt34jtqkjxud4tc5m9zn5z0af,0.0,LOW,0,ENTITY_00559,1,1
bc1pzxs34d2gx4xlvxzjv7d9jm5j7lrq89z6l483c0qgca4s45v2qvvnmrr6mn,0.0,LOW,0,ENTITY_00559,0,2
1m8h1TRXH1ymLSsLQUKFYLXepFScVuXky,0.0,LOW,0,ENTITY_03602,0,1
3jpj6LkbAskesK7TZ6sLVtKmPQkNeVmHye,0.0,LOW,0,ENTITY_03601,0,1
328mbn3DWU7yZVb8gwgutKSTJRjUXu,0.0,LOW,0,ENTITY_03600,0,1
bc1qc56fylfn3ys7kwuklajal0lal7xjpuyacqcq48nkp4vpq4r8azw8zezw70,0.0,LOW,0,ENTITY_03599,0,1
bc1qheuhrmwmc58kpp6cf0pksksqrsvsx298e8f33u,0.0,LOW,0,ENTITY_03598,0,1
1oDqvtDaQRGanPZNB7sNNwCy6wmxNCw,0.0,LOW,0,ENTITY_03597,0,1
3Z8NgU5pNmEjN7zs2Hr9KxFnrW2wv,0.0,LOW,0,ENTITY_03596,0,1
3JWFrQjEJ7yviKmGg52pECGpm8uaUvj,0.0,LOW,0,ENTITY_03595,0,1
bc1qmeff90d794tfqwu7ffuf0a5dyh8dv6pnl4etf8,0.0,LOW,0,ENTITY_00558,0,2
bc1qawng5nh8zzldnxd40tu3k49e0vgt58p8y8qr43,0.0,LOW,0,ENTITY_00558,1,1
1mLGqSLuEbh7uD222K8ECurk55HV,0.0,LOW,0,ENTITY_15244,1,0
bc1p5k6tehakjfl6hm9sg4kau2z4f42gde968zxqs2w4l85heewk6xwafvqxlf,0.0,LOW,0,ENTITY_15243,1,0
bc1pvs0rdnmckdg258cpjjjx3n82t5ylvfukwmp063f4dm5zpcczgqqalnukwy,0.0,LOW,0,ENTITY_15242,1,0
3kcTJ3JGDtfcLCmHE3byeBYx8HMAqL74h,0.0,LOW,0,ENTITY_15241,1,0
bc1pgclamuhglkq69nzd6ley0gm47c09pqvs48wwwg3zsf08dfhy5rq4ca6ha3,0.0,LOW,0,ENTITY_15240,1,0
bc1qkauad4n5yqnhjlm6eaudfuujd2spj27ypyma52,0.0,LOW,0,ENTITY_15239,1,0
bc1pq86h4eq3qm3gvlw29c359xyrkrku3l5l6q8k3q2zplewnczm6em4pj5ru8,0.0,LOW,0,ENTITY_15238,1,0
bc1quncmsrgyur4pv3scy9fzp54jr9rf2x85sywr00,0.0,LOW,0,ENTITY_15237,1,0
bc1qzl8wqsc2t6alm7ancretxarmxvky6me4nxfx05,0.0,LOW,0,ENTITY_15236,1,0
1miWG1JTDFpbhu8WAoSraQ6USUNSYfV,0.0,LOW,0,ENTITY_15235,1,0
bc1qnvuv2wy4yfzlaz82kwuv3ej7lnp473rfq0ldqq,0.0,LOW,0,ENTITY_15234,1,0
bc1qdw6ut9whdmcsctqw6l757serepucfqurr87ypz,0.0,LOW,0,ENTITY_15233,1,0
bc1qgpxvve59frls9vgnnzf428e80p2phj3f8ktne6,0.0,LOW,0,ENTITY_15231,1,0
bc1p0v4l79rm05e5n8h5gfpfe3rnwe5mtz3fl9c5cnta7wj4srsplmw5e8uzhg,0.0,LOW,0,ENTITY_15230,1,0
3pt2ALcF7NLdUKAiGeSykP4GfRLgv7,0.0,LOW,0,ENTITY_15229,1,0
32naLCft5w541dzqMVcJAK6mjRu,0.0,LOW,0,ENTITY_15228,1,0
bc1qrkmtm6pj8hj5t2ykwdj3mgarh6ne6mqhmywfp7,0.0,LOW,0,ENTITY_15260,1,0
3oX5T5Y1AfXrCY94v9dHPzNkKUdpXCU6,0.0,LOW,0,ENTITY_15259,1,0
bc1qn7m65q4v37kusj5yrxks4hks46gdtyax3qxcsv,0.0,LOW,0,ENTITY_15258,1,0
3jesHuxLjPNSs3Ae4JLWcFsMJhk2GUy3z,0.0,LOW,0,ENTITY_15257,1,0
13re7DGFVUe8nJhXJrYJSGKmJ1tph7,0.0,LOW,0,ENTITY_15256,1,0
bc1ppkyvx2dv3gd0gqjnknjy5q4cev36umfvup2me3ecxzdel32n8z2g547nz7,0.0,LOW,0,ENTITY_15255,1,0
bc1pfcyuctcf8c3eu6kqn6axquqx9pffnsrw72p0l9myuuszt20e8vyercmprs,0.0,LOW,0,ENTITY_15254,1,0
3fpYHmAYccbjmNkeyjU4hcENUSw1eB,0.0,LOW,0,ENTITY_15253,1,0
bc1q4nl37msr48v3dev43spfvzmqa74d3jc80mvtws,0.0,LOW,0,ENTITY_15252,1,0
bc1q0f9lzg36hf8psdtdhqvywe9mjnraywlwdu3j7f,0.0,LOW,0,ENTITY_15251,1,0
bc1p9kdwjzmx3aa9rhvfawsvhwrpystsg4yvz03m2zrq9swt6ununm2mecsu2j,0.0,LOW,0,ENTITY_15250,1,0
bc1prr6h97mgxlnzmetaptve5wvumunk4j0f769h75krn4576zpcr0f5h3q2fd,0.0,LOW,0,ENTITY_15249,1,0
bc1qmk9ahvw90lzwwjxywrhgvleky4k65atdf2npte,0.0,LOW,0,ENTITY_15248,1,0
3g2MwMBW3cdaSWLD9T1a9aMYZf3havEWR,0.0,LOW,0,ENTITY_15247,1,0
bc1plj5yq0l6crcfm9wq3nr2kx8pnrnl8qrx6z86kwrq48tnpk0yxcde355cft,0.0,LOW,0,ENTITY_15246,1,0
bc1pvdtcwru7v4l6ftq690hylduj0t20hsvhavpz8jd4u6ey6exr9l4l6yf9kc,0.0,LOW,0,ENTITY_15245,1,0
31jAaHr2AfD6UKziKMT5Lsanfb898zF,0.0,LOW,0,ENTITY_15284,1,0
1zyAV6msPFNwbgzoJSZBTcTQp1s,0.0,LOW,0,ENTITY_15283,1,0
bc1ps267pgequyprqs9hvts9vzhphs6pm07jjnlgtcwf7zly27pgdzj26uts0h,0.0,LOW,0,ENTITY_15282,1,0
bc1qw7skuddtr8803va747yeh7ugvwhlmsdp7z6yya,0.0,LOW,0,ENTITY_15281,1,0
bc1p3fe3rsdyargz037jcrke7dutu4vh8gh30qdye3qnpanx3y05djkcn8hyyj,0.0,LOW,0,ENTITY_15280,1,0
1n1FT4z1ahBEfSgnBrGjFRJnfsuHMv85Z,0.0,LOW,0,ENTITY_03593,0,1
3sNyUW6WnWYfJBTK1ZX9QYYJAxsLpUSiLj,0.0,LOW,0,ENTITY_00556,0,2
3nuSrTqMrSRXi3Sb7MyW52D2Muxf2F,0.0,LOW,0,ENTITY_00556,1,1
bc1qv9jgm2wctplzrqfcaycrd8k6t2lzs46x8dn5gq,0.0,LOW,0,ENTITY_03592,0,1
bc1ppvr657ddu805q4f3uesw90q6cqa4q5supex42s74flqrrphfvt7cv8j6ng,0.0,LOW,0,ENTITY_03591,0,1
bc1qtxc2kt72qd9jgv8pc9dc93lmldlutes0h2wnz7,0.0,LOW,0,ENTITY_03590,0,1
bc1q22ntu3gjamhw0ka04u4ftm7gu7wwlvzv042d5e,0.0,LOW,0,ENTITY_15265,1,0
bc1qvs7g9wd99wm0kdlgmfxtcznpe5dqhuu45tw5wf,0.0,LOW,0,ENTITY_15264,1,0
bc1q8nqspynt3g75q3m05gdzamvjlgp98zklx6pqfw,0.0,LOW,0,ENTITY_15263,1,0
bc1qggcugw9c68wem446cp97uuce8fdqyys4mleccc,0.0,LOW,0,ENTITY_15262,1,0
bc1qa0rwl0v6t9mfve274dunajp0fyckpwlr9tnqqr,0.0,LOW,0,ENTITY_15261,1,0
3bsv6kXPFJ3eU7hdzhgVrhvP86tY,0.0,LOW,0,ENTITY_15300,1,0
bc1pnehfx7jhe53vmjnwpe3xnhakkavy4mu7g9km9vpgw27ed9ejldueach6jl,0.0,LOW,0,ENTITY_15299,1,0
3h66FDp3TdbRt6FGkPwiiN2aZ2GXq,0.0,LOW,0,ENTITY_15298,1,0
3e6gZNeEyKyiqVx2DpXVZL6ZSrHEz65rE2,0.0,LOW,0,ENTITY_15297,1,0
bc1qa04ax2zdumveaz0umdsuvla3tkq6mpmecxpn5x,0.0,LOW,0,ENTITY_15296,1,0
13iXfa1HyD8JNwLeLQmxzQ36W5AQ,0.0,LOW,0,ENTITY_15295,1,0
1EJqqZwepGWa9XGm5kPMnq6eVePxQ,0.0,LOW,0,ENTITY_15294,1,0
bc1q6efsrkcvf4fsk60xeptpqwdnmujaeqj9xlfvff,0.0,LOW,0,ENTITY_15293,1,0
bc1q6ydxqtvq2v8dyftd6uwgnwcyf76xvlfwgwxcnt,0.0,LOW,0,ENTITY_15292,1,0
bc1qwqceulfk4hpcgrlpr9783k53uhpzatwurzfdaj,0.0,LOW,0,ENTITY_15291,1,0
3xBjEjj7UZxavN4mQSETZu21C2uBWx,0.0,LOW,0,ENTITY_15290,1,0
bc1q0wfskcza2hclfxledgwma7zsgzdr839wrwlt35,0.0,LOW,0,ENTITY_15289,1,0
bc1pj3qnfxw4msl047xz90vqtwg3xvze6k3mhpmgwqzdrdtzsq5fajp00chmlz,0.0,LOW,0,ENTITY_15288,1,0
bc1pkyrncp62n5wfvhgv62r6q8u272d4wpfjrq2mqa8lxwmnpxjj22ttflm6n7,0.0,LOW,0,ENTITY_15287,1,0
bc1qumpyxu9nffw6xwmvn3t862x29qe7pcwgm37gk4,0.0,LOW,0,ENTITY_15286,1,0
bc1q84nxt8yhnffcrx3m60maggpklplfkrukpe2arc,0.0,LOW,0,ENTITY_15285,1,0
3bkZpQtDpGzNqAWiXjkT5qxmqeoqYsEJnB,0.0,LOW,0,ENTITY_03582,0,1
bc1qm9zz82dvkgj0yu8rz7hdmy52chrhkewtmm29vx,0.0,LOW,0,ENTITY_00552,0,2
bc1qahhazs5vpdr88qhu4sxy48nlaw6f7mwqkhyvkk,0.0,LOW,0,ENTITY_00552,1,1
3mgMqcDNpYvi7KS7hcJKNNnDrrXbm,0.0,LOW,0,ENTITY_15313,1,0
bc1qhx5pj4dzk3f6cxtmf89wrdnt9835gj4j7z7xqh,0.0,LOW,0,ENTITY_15312,1,0
bc1pne6cgjay2fhj8t4gtygnjje7m9p20sz0970rlnelyjlas4q6gguapfxsn3,0.0,LOW,0,ENTITY_15311,1,0
3zGNdedfDnMmfwHmYRHf8Aua6qHN,0.0,LOW,0,ENTITY_15310,1,0
bc1q6rh8ww7jy0seycmlcj569ufjsxq6m0l4nu49tu,0.0,LOW,0,ENTITY_15309,1,0
bc1pkjpruet503rxx5wq4svmwkmt33r7jy4t29lk5c9z0jdawu08f5cz9g9yp3,0.0,LOW,0,ENTITY_15308,1,0
bc1pr25h2ux4ashfu72zsajqyxwv06uvn966sv3fmuwm9cs9juw7pny4he477e,0.0,LOW,0,ENTITY_15307,1,0
1VBGFAi7J4HHksF23AnZTbwqDVW4ee,0.0,LOW,0,ENTITY_15306,1,0
3S8gGTJae8D8qP7nSRJaoJQWdFgWN,0.0,LOW,0,ENTITY_15305,1,0
bc1qd7me67s5j9c764wjgvp8c3dwdn4v9lsrvhcaqs,0.0,LOW,0,ENTITY_15304,1,0
bc1p22mukelnv28s9qs7gxcpkgcmzxjs79wf2gtkn3psmdvf2ap49z0ftlvvxj,0.0,LOW,0,ENTITY_15303,1,0
bc1qphn42gr36agf93t4xs3pd5nfkcaf97le8ewxdv,0.0,LOW,0,ENTITY_15302,1,0
3yBvv7JFcoxeGoq2V3BTW8LSLaff,0.0,LOW,0,ENTITY_15301,1,0
31PM7TJKC8uNRJuunoqSkeXVrbpj,0.0,LOW,0,ENTITY_15330,1,0
bc1qtrlpzf4xj8zspy0a4a9q7dstejmnlzkj9ws5rj6etzwcrlljm6cwrcj6v7,0.0,LOW,0,ENTITY_15329,1,0
bc1qwtam08kdqajdyhyw3g7tjuvul4vmsvk6z6l2yz4506zqkhryshades3h9a,0.0,LOW,0,ENTITY_15328,1,0
bc1qdfga2qdy73n8u7hj2a4sp7s3g6s5vsz56jpr30,0.0,LOW,0,ENTITY_15327,1,0
3v7sFkaTd6LmYcXJXeqDV5FWA8w,0.0,LOW,0,ENTITY_15326,1,0
bc1qgguq3tfa9vz9zd0cnpevfeclar6f8nx6st0mut,0.0,LOW,0,ENTITY_23743,1,0
bc1qfr03lhgewwrh55x20f59vxqn676sdep4uslds0,0.0,LOW,0,ENTITY_03589,0,1
bc1qzpmzwkc3aqq85cne25kmch4fcnk3gcdaa24xfu,0.0,LOW,0,ENTITY_03588,0,1
bc1p4tk49wvrvxtdtsg66hvdq5dk97qjy8ktw3s8zrwq5xu7j7qtyh86f5zykt,0.0,LOW,0,ENTITY_03587,0,1
bc1q5g9hdxf5ymdpk3cxp9utn4a4kvscc0ey75ceal,0.0,LOW,0,ENTITY_03586,0,1
bc1p3y7d4sc6unhfg7ntu8w2k4lwxafk2gvffjqvpp8gg4kkug7qlrdzg8ufdx,0.0,LOW,0,ENTITY_03585,0,1
bc1qs2va7sac6sg9ue5ktg4l4pxrp0dwycmxrzu3z4,0.0,LOW,0,ENTITY_03584,0,1
3SV1XdBnhVQx4fKEqzS7ScbnNpARfW,0.0,LOW,0,ENTITY_03583,0,1
bc1pakpxfmewff4q3p9gkyhjquturmd503zm8y4crmfgvx3n4d896a2z5cavp0,0.0,LOW,0,ENTITY_00553,2,1
bc1putxn9l2urs9h7gwwh2muw2ljmlla68k4ugar7lh9mwr2gtmfsmrcaf9pqj,0.0,LOW,0,ENTITY_00553,1,2
bc1p30nuakpu59a9kuy82l88phpcytl27vaf2ufg4uer6rz0nxuktewyfatsde,0.0,LOW,0,ENTITY_00553,0,3
bc1qchhtlk4keluv82jlg6lgj4qqw085j6xxq8g6rt,0.0,LOW,0,ENTITY_15346,1,0
3x3shaqUZevGDdLgHjkrLNQ3E58mm2C61,0.0,LOW,0,ENTITY_15345,1,0
bc1qtjfqgdta9p2agqq6t2dn9dt2c2pge3lrjuqwucmsgexfr4m7s4ezelng4g,0.0,LOW,0,ENTITY_15344,1,0
1fFosGoKjE7CFz95XXsCjeTX1t5cUjJQ,0.0,LOW,0,ENTITY_15343,1,0
bc1q80j67nrr9s60jlpsrapr27cfqxvh500m5rj3zt,0.0,LOW,0,ENTITY_15342,1,0
1pD1gZGm7aFDBv2egx7kPJJ4to5EJxctM,0.0,LOW,0,ENTITY_15341,1,0
bc1qwyjyndwdgj6uy7qeymmzt3tpsd4448euxx8054,0.0,LOW,0,ENTITY_15340,1,0
bc1ps69xv5mnwa3dwv3ayanut803yyjuh4ghxvvrapug6s2enxw3p44jhkpgcd,0.0,LOW,0,ENTITY_15339,1,0
bc1pt3l0dkkxvuyspcxcf4q0zqqsl55vcwn7zqwfv8503ca6s4hacrp8e9xlpu,0.0,LOW,0,ENTITY_15338,1,0
1FTutQ5NzkQa8x5o4Q7sLDjDrRfu6AX,0.0,LOW,0,ENTITY_15337,1,0
bc1pr0kdvnq7498hj5823nu7guswkcegtlrp2uv7723hkduqmxzkr00gkw86z9,0.0,LOW,0,ENTITY_15336,1,0
3PQTPzeF5vYpkyx1y3EBMG8Gc1jxg39ot9,0.0,LOW,0,ENTITY_15335,1,0
bc1q22yqvvydmzuz9c789lsczftxnq0uj6uv7na7v2,0.0,LOW,0,ENTITY_15334,1,0
31RUbduCx766j6Aio6wC6swXmD3YeQ,0.0,LOW,0,ENTITY_15333,1,0
3HQN5P2e31WCGfhacZZvm7Q7D1GW4T6,0.0,LOW,0,ENTITY_15332,1,0
38vfcsUQQfdYDx2s4664X6rHevXsgL,0.0,LOW,0,ENTITY_15331,1,0
3Bv5e5Y1HTQ3KMuyRn5G8rgVRRM,0.0,LOW,0,ENTITY_15362,1,0
1JzVwLRXPFipjvqXhUa3qjPUxDhbzAu,0.0,LOW,0,ENTITY_15361,1,0
1ipoGZGy6cJyALnYmEx9WfpHjecg141,0.0,LOW,0,ENTITY_15360,1,0
bc1qhl7m88q7wen4ckcg0aw5ts408swf78uujpz8xd,0.0,LOW,0,ENTITY_15359,1,0
bc1qxkerqqcp8vs2dz6u55rl2wfjl27jk9ev8nmr32,0.0,LOW,0,ENTITY_15358,1,0
bc1qjsyt95ss3atv73r7esdylxp4vhelqy39vpxspe,0.0,LOW,0,ENTITY_15357,1,0
bc1qfnnqlv8yqf8x0dx7puer8ne7t0su8mfptf02v7,0.0,LOW,0,ENTITY_00002,0,3
1jrNXhwBuSZTbDUneTAcsc34GCNnP1pxuu,0.0,LOW,0,ENTITY_15355,1,0
bc1qu50s2rjjs7jj8llvdwkd57qpd03x6dx909tf6n,0.0,LOW,0,ENTITY_15354,1,0
3UETSsvutzCa8ipb6tdCcjQh6TCi6,0.0,LOW,0,ENTITY_15353,1,0
bc1q0hcvu25ms698cf2nr5u6skqshndrkc6wmct800,0.0,LOW,0,ENTITY_15352,1,0
3tDqgwvj1iowiNuW1GzsmBAbNjoTNSH1,0.0,LOW,0,ENTITY_15351,1,0
bc1pa97f7qlfycadgpwuup0xnxjlwpleety83uzermd60f9fqpum39sq8pm5e5,0.0,LOW,0,ENTITY_15350,1,0
3xsez6FVAYQoSLwpU8sKzhj3JvShT1xpy,0.0,LOW,0,ENTITY_15349,1,0
bc1pvs5fmftxz6v9793hn7mfe3namujukclg6mzr3d0lsud7xnrvrvylasjjms,0.0,LOW,0,ENTITY_15348,1,0
3sFM1tcESTzJxFbfCcv19tYvVuG,0.0,LOW,0,ENTITY_15347,1,0
bc1q46q0gx2tyajls3ghce4wfgwvyl209x38n6epwj,0.0,LOW,0,ENTITY_15378,1,0
bc1qsse7v5usgfddff2pxjsfkfttkerct4dhrc070y,0.0,LOW,0,ENTITY_15377,1,0
bc1q7wkwgwmm9kz7e9raztcl82vczxql8fexkwt9lm,0.0,LOW,0,ENTITY_15376,1,0
3zFyRtZzH7jePoaFetA19cqN83rij,0.0,LOW,0,ENTITY_15375,1,0
3n2EBn5JDmJpVYE36UmdwXix2BZEVwVN5L,0.0,LOW,0,ENTITY_15374,1,0
bc1qh5k4kwwmdhym422cutzuw4m8zcxtlv2yndmwj7,0.0,LOW,0,ENTITY_15373,1,0
