txid,timestamp,datetime_utc,src_ip,geo_country,asn,volume_usd,fee_btc,detected_pattern,confidence_score,chain_hops,mix_pool_size,evidence_details
33452dd7b4dbc2e97a05a158155a11eb68fc18d1e36c86e8486ce7aa460549c3,1751665713,2025-07-04 21:48:33,149.28.99.229,JP,AS20473 The Constant Company (Vultr),10649.42,0.00018958,NONE,0.0,0,0,No overt structural laundering pattern observed.
f1336acc06a66407300708d9ecdd95fe2dd9ed92798aa4032b4b68ae14516c9f,1751667035,2025-07-04 22:10:35,88.198.200.80,DE,AS24940 Hetzner Online GmbH,29428.48,0.0001589,NONE,0.0,0,0,No overt structural laundering pattern observed.
e2affe995156073bc91abe801b71afd3158ffe73dccc27bf6c2deb1aac19cae0,1751678258,2025-07-05 01:17:38,51.254.124.16,FR,AS16276 OVH SAS,22388.25,0.00013226,NONE,0.0,0,0,No overt structural laundering pattern observed.
12da46512fccb3aa42c421c31f42d6cedbcdcc95611ab0a61c79c6772a542cca,1751717750,2025-07-05 12:15:50,35.160.204.184,US,"AS16509 Amazon.com, Inc. (AWS)",2473.61,1.959e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
1d0f89e314aeb78d5aedfdf577f1fee55687a851618f5ee3d2e7154c070cdeef,1751745362,2025-07-05 19:56:02,35.160.165.197,US,"AS16509 Amazon.com, Inc. (AWS)",5806.3,0.00010264,NONE,0.0,0,0,No overt structural laundering pattern observed.
ec2c82c22bc9e9c72a6d59b2281f417f69fa20000d876ca1157bda1e2949ec68,1751774107,2025-07-06 03:55:07,159.65.167.55,US,"AS14061 DigitalOcean, LLC",4858.99,0.00014703,NONE,0.0,0,0,No overt structural laundering pattern observed.
0fe446579828ada625777b06a0fd4f63fd220c185c7283732880c26d63e135fe,1751778729,2025-07-06 05:12:09,34.65.86.225,US,AS15169 Google LLC,7851.06,0.00017833,NONE,0.0,0,0,No overt structural laundering pattern observed.
73aeff51c47a36724e1de1d6c006496cc5e5842339f58c05a93027e05a4450e3,1751784396,2025-07-06 06:46:36,3.80.62.93,US,"AS16509 Amazon.com, Inc. (AWS)",3071.16,9.947e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
614b1202eef89ebbfe6a6e2987429a9ae3eb506081623c03b3fac2d64e577545,1751838917,2025-07-06 21:55:17,122.160.45.122,IN,AS9498 BHARTI Airtel Ltd.,7398.36,0.00010104,NONE,0.0,0,0,No overt structural laundering pattern observed.
3cafaff8de881877582c8d28b615f5e8296302d30b9af06e47003e6f39ce23cc,1751855328,2025-07-07 02:28:48,35.230.15.230,US,AS15169 Google LLC,52420.0,3.618e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
914e7325db5bdfa46afd33aac3533ddc51cebc208160efc4c93c1d6c537a7d60,1751898275,2025-07-07 14:24:35,34.65.94.85,US,AS15169 Google LLC,7654.48,0.00014169,NONE,0.0,0,0,No overt structural laundering pattern observed.
b5b5ae971e1d563a302760ba4fd19b3ba819749ea89a1fc0f288cd8aec97fabd,1751920019,2025-07-07 20:26:59,88.198.138.20,DE,AS24940 Hetzner Online GmbH,39023.89,0.00012575,NONE,0.0,0,0,No overt structural laundering pattern observed.
a3f8321d33802eb09bdee056fee996cf997b01e3e4652485f1a93e67dad0a0e6,1751925558,2025-07-07 21:59:18,65.21.45.130,DE,AS24940 Hetzner Online GmbH,23296.26,5.774e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c85a99e38d9b747a72acb1044efb804e60d0d4e2ebeab26d5400dda23b101155,1751957990,2025-07-08 06:59:50,84.134.207.25,DE,AS3320 Deutsche Telekom AG,22584.94,0.00019928,NONE,0.0,0,0,No overt structural laundering pattern observed.
0bac5c520a547c202e243563c17a151c22c10e8bf0c9ae214f27b249e2fc778d,1751994279,2025-07-08 17:04:39,49.32.107.68,IN,AS55836 Reliance Jio Infocomm,3036.81,6.317e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
bfa6cb0a2fb75aa800c846f832b151ac7ff4f53c6382436b6914a14f07299bd1,1751998416,2025-07-08 18:13:36,35.160.9.119,US,"AS16509 Amazon.com, Inc. (AWS)",14905.44,0.00013101,NONE,0.0,0,0,No overt structural laundering pattern observed.
622cbf56ad256cdcc55db8e5de8cb50adfa8c7f17051bfbda25fb37cac841b00,1752067835,2025-07-09 13:30:35,35.160.244.175,US,"AS16509 Amazon.com, Inc. (AWS)",9441.02,1.767e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0667112caef7ee1bf43303d75578ab79a41a4c4e3c15f9e9b18d0b3f7526debe,1752081837,2025-07-09 17:23:57,217.23.65.32,NL,AS49981 WorldStream B.V.,17233.11,0.0001344,NONE,0.0,0,0,No overt structural laundering pattern observed.
11afc97c5344a1956261ef351180f153a2c51ee4c2e26c860f4a1d27a1010158,1752115586,2025-07-10 02:46:26,81.134.137.6,GB,AS2856 British Telecommunications,6667.8,5.429e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c0a85160d84ce9d124c6f7d4ad28d0d85287d6512d56ed0cc96d0a2d881cc4a1,1752130081,2025-07-10 06:48:01,3.80.109.121,US,"AS16509 Amazon.com, Inc. (AWS)",6996.63,0.0001667,NONE,0.0,0,0,No overt structural laundering pattern observed.
8b82404217d051c6b61123ae723710897d8d9d98647fcc87180c7759f6ddac8d,1752184854,2025-07-10 22:00:54,81.134.135.165,GB,AS2856 British Telecommunications,6072.97,0.00011477,NONE,0.0,0,0,No overt structural laundering pattern observed.
1a74ba959335bff8cbaf51fe77785f1a2ccea714c256fe9547f492a596e03750,1752196257,2025-07-11 01:10:57,35.160.226.93,US,"AS16509 Amazon.com, Inc. (AWS)",16677.91,0.00011513,NONE,0.0,0,0,No overt structural laundering pattern observed.
0ed7251de0ba4f8ee5597fa251666b59b5169200580a8da39af8bd3d124cf150,1752196463,2025-07-11 01:14:23,185.182.219.189,NL,AS49981 WorldStream B.V.,973.67,0.00012377,NONE,0.0,0,0,No overt structural laundering pattern observed.
89ff464dbbfa8a3e3a3cabde068ed6d3c34427fc99e8ef8e516eb2322bd1cd26,1752196851,2025-07-11 01:20:51,159.65.203.130,US,"AS14061 DigitalOcean, LLC",3085.22,0.00017526,NONE,0.0,0,0,No overt structural laundering pattern observed.
feeddf4185598e3f531467d3c765235b46299b55e0922be4c73bcc5b8a1811da,1752210756,2025-07-11 05:12:36,35.160.246.218,US,"AS16509 Amazon.com, Inc. (AWS)",38527.87,0.00017904,NONE,0.0,0,0,No overt structural laundering pattern observed.
3714414d6895d39e3c1c2607bef9f280904e1483d6ecf1669cd63b80b966dba8,1752225397,2025-07-11 09:16:37,136.243.6.193,DE,AS24940 Hetzner Online GmbH,46509.12,1.758e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
538bd17b7e905074bb086ef0ae14281f93ed638db1e73520b5dc65141907277a,1752259113,2025-07-11 18:38:33,136.243.152.180,DE,AS24940 Hetzner Online GmbH,3548.71,0.00012888,NONE,0.0,0,0,No overt structural laundering pattern observed.
9199f2e2967d816379ee1a5e049991fc954f83b79186819a19bbe9231a7b7537,1752273266,2025-07-11 22:34:26,81.134.153.65,GB,AS2856 British Telecommunications,3077.68,5.212e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
184ede926a8b8827826b8ea95e0db70b4121d689d9ec6ef132f9b983f63d73d0,1752277457,2025-07-11 23:44:17,136.243.68.158,DE,AS24940 Hetzner Online GmbH,1793.12,0.00010895,NONE,0.0,0,0,No overt structural laundering pattern observed.
1d85a6bad659352860e90b5a283746d39f4a5fc49893ce47b1e88c9f83bd6bb2,1752306486,2025-07-12 07:48:06,51.254.130.50,FR,AS16276 OVH SAS,1988.0,1.416e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
3237ab7d409bb1a9887e613c4046126eaaa9283d84d177b16d8428dafbd9a186,1752389797,2025-07-13 06:56:37,35.230.141.94,US,AS15169 Google LLC,12922.7,2.512e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
ba390a1e89f6c5f37d27c817067f3ab4bf21a3078ea6079328ef39ca34d3aa58,1752422151,2025-07-13 15:55:51,40.114.182.209,US,AS8075 Microsoft Corporation,7455.71,0.0001279,NONE,0.0,0,0,No overt structural laundering pattern observed.
4aea107029156720f6074362b20086de916c4e593017b03cf20f8640db5c2b75,1752429415,2025-07-13 17:56:55,217.182.129.187,FR,AS16276 OVH SAS,7964.89,0.00010227,NONE,0.0,0,0,No overt structural laundering pattern observed.
812fbaaccb8454f7d6cf341cb9ac7f383b96d18f26c00bf46817193578440d4c,1752469504,2025-07-14 05:05:04,167.99.176.151,US,"AS14061 DigitalOcean, LLC",19963.83,0.00014818,NONE,0.0,0,0,No overt structural laundering pattern observed.
a6f53fe785ed6d888cb984a2f835f8ba865766d41687955a319c782a53787abc,1752470207,2025-07-14 05:16:47,34.65.94.244,US,AS15169 Google LLC,7673.67,5.228e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
39e9a99374cf385194c1af00b4de0b8e9c675d3db07e63dde73224cf9617041d,1752486039,2025-07-14 09:40:39,136.243.239.102,DE,AS24940 Hetzner Online GmbH,21962.18,4.438e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
6e2c1d1967386217c5722fbe67efb15496c6c1c5225fe92ecf50e974852ac123,1752507443,2025-07-14 15:37:23,149.202.13.219,FR,AS16276 OVH SAS,2080.62,0.00011383,NONE,0.0,0,0,No overt structural laundering pattern observed.
599f02df384d2c0f2a1f08557724bb1d25c69b6a2926e34b961454f265673bf5,1752524571,2025-07-14 20:22:51,51.254.97.117,FR,AS16276 OVH SAS,5571.09,0.00010836,NONE,0.0,0,0,No overt structural laundering pattern observed.
bd7ec0129defddd67c5b4702d754f69e8ab0b74585a629e9eaf7ce3c961f3362,1752540886,2025-07-15 00:54:46,47.241.220.170,SG,AS37963 Alibaba Cloud,4728.36,0.0001884,NONE,0.0,0,0,No overt structural laundering pattern observed.
f938a4e1b2689ffafed7db65c7b3bcece2528ce87b26ab708344d903fa918a8a,1752580628,2025-07-15 11:57:08,104.24.66.230,US,"AS13335 Cloudflare, Inc.",20207.97,0.00011796,NONE,0.0,0,0,No overt structural laundering pattern observed.
39ca87ffadf99da5cc2da0e4e7a998a7e2d96cefa13d38d81b4122ae38d33eb6,1752624936,2025-07-16 00:15:36,3.80.200.145,US,"AS16509 Amazon.com, Inc. (AWS)",65685328.96,0.0004159,NONE,0.0,0,0,No overt structural laundering pattern observed.
603ac00ecba52dc6c97762d226733630e92ee5c60fc39f062d34ad02f0f60e8e,1752639061,2025-07-16 04:11:01,167.99.214.139,US,"AS14061 DigitalOcean, LLC",3060.04,3.015e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d777c27b28bb703e6d2f607244214022dac74f1af0ae112dae6d3e59d2d9e83e,1752653333,2025-07-16 08:08:53,163.172.146.143,FR,AS12876 SCALEWAY S.A.S.,4337.68,0.00012245,NONE,0.0,0,0,No overt structural laundering pattern observed.
bba1d63b99069b44f9cd0b13c08203fc4a58b1c23c3d2743588f379f1c7a0f26,1752658778,2025-07-16 09:39:38,35.160.96.41,US,"AS16509 Amazon.com, Inc. (AWS)",4040.22,5.74e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
cc483e0559ab6b8e6722af1aec43b47634b78074a5d6e608b274f58c08441b80,1752658779,2025-07-16 09:39:39,35.160.96.41,US,"AS16509 Amazon.com, Inc. (AWS)",1102.25,3.075e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
ffac85edb16c90e4bd0c6fff359310b8f814f07806dbe6a11d32666d2d2f448e,1752658780,2025-07-16 09:39:40,35.160.96.41,US,"AS16509 Amazon.com, Inc. (AWS)",1738.55,5.28e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
2e0b19a3c5ede8be51e71fa9b0aecdb67824c3c2bb1de47aa61e98abbbd0d603,1752658781,2025-07-16 09:39:41,35.160.96.41,US,"AS16509 Amazon.com, Inc. (AWS)",1598.47,7.833e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
57a86e3962118070ee443b71428a32427cec0042c0a6d78d265b1ccb838c380b,1752658782,2025-07-16 09:39:42,35.160.96.41,US,"AS16509 Amazon.com, Inc. (AWS)",3889.06,7.286e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
8626cf8d1d320cd8b88b72b47604a35530410deaa374e71da771cb433dc5561e,1752658783,2025-07-16 09:39:43,35.160.96.41,US,"AS16509 Amazon.com, Inc. (AWS)",1595.7,7.331e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
71585638ce985f749f1767f30090431c5f4e4c739ff687ba9dd4fb058807daa2,1752666859,2025-07-16 11:54:19,8.219.144.83,SG,AS37963 Alibaba Cloud,8407.59,0.00015429,NONE,0.0,0,0,No overt structural laundering pattern observed.
a92542782774c29b13e590796c25c90d27a622f5e168ac557cab2c6f8862c46f,1752669013,2025-07-16 12:30:13,51.254.185.79,FR,AS16276 OVH SAS,10612.05,7.68e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b97b75559524e7f4a4d9aa022f62139e29b1ca4cdf3accebf18f8714cb363d9d,1752686423,2025-07-16 17:20:23,54.210.105.130,US,"AS16509 Amazon.com, Inc. (AWS)",26758.52,8.716e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e708b1141b96a7e90b1a7bd6b866e86cfa79039b37ff5d81aa633a6ba245f2df,1752710593,2025-07-17 00:03:13,35.160.53.162,US,"AS16509 Amazon.com, Inc. (AWS)",2540.52,5.622e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
3983d32f053ab3248b3277efa6f510ccc03d9de3d2032dabcf39713f6f86dab1,1752724492,2025-07-17 03:54:52,45.76.25.80,JP,AS20473 The Constant Company (Vultr),13049.98,0.00015156,NONE,0.0,0,0,No overt structural laundering pattern observed.
e68354e8ebb2a3debfe78dc327d1df26acc0178d992c00d08a16ff054f3f3812,1752732515,2025-07-17 06:08:35,35.160.139.69,US,"AS16509 Amazon.com, Inc. (AWS)",2379.32,5.622e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
ff9894a56fa293e860c55524701b6d53e827ddb8749c8d8350a3a0dcd17f6316,1752777016,2025-07-17 18:30:16,178.64.239.91,RU,AS2500 PJSC Rostelecom,9628.67,0.00013044,NONE,0.0,0,0,No overt structural laundering pattern observed.
a53e9d9fa0b708ada4f58b668bc97b8a57c747afdebd942e2cf2c238a27375e2,1752870721,2025-07-18 20:32:01,136.243.238.80,DE,AS24940 Hetzner Online GmbH,26437.17,5.725e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
943884b69327a3afdf601dfe4c3b18683b3aa7f0c568f499497a98905a1e8c0f,1752947478,2025-07-19 17:51:18,3.80.173.223,US,"AS16509 Amazon.com, Inc. (AWS)",7658.15,5.145e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
04ff3eabecf76e1c5aa58aa30c50a55613beb0deb6ca26eb8d9443573446988b,1752956846,2025-07-19 20:27:26,51.15.146.188,FR,AS12876 SCALEWAY S.A.S.,5167.5,0.0001931,NONE,0.0,0,0,No overt structural laundering pattern observed.
2af60bcc1d7c9de01a62ce0dfccdd6d2471e40e316e9d4be2b97270c8420698f,1752989473,2025-07-20 05:31:13,35.230.68.187,US,AS15169 Google LLC,132182.74,0.00306,COINJOIN_MIXING,0.95,1,9,CoinJoin/Mixing detected: 9 inputs mixed into 18 outputs. Anonymity set of 9 participants with equal denomination of 0.1 BTC.
799c4e1c023f503da129c938f0936a0e8c8564ad52cac1f953b22b8e9acc9e91,1752990352,2025-07-20 05:45:52,213.120.152.2,GB,AS2856 British Telecommunications,74982.86,6.971e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
7c9c3f969a51f97b6fd08839d21f6c6324f6fc9f1d42d487ddddd3ce4341bdf0,1753002186,2025-07-20 09:03:06,159.65.186.113,US,"AS14061 DigitalOcean, LLC",2718.91,0.00012951,NONE,0.0,0,0,No overt structural laundering pattern observed.
f6fc89dbffa5386c92b1106a2431005a8eb104ca48f2d9c71de3cca30de9dc5e,1753008115,2025-07-20 10:41:55,134.209.185.146,US,"AS14061 DigitalOcean, LLC",5534.42,0.0001805,NONE,0.0,0,0,No overt structural laundering pattern observed.
8731876e1016fb540a95ee53f0bf6fdb0238dc620f4893c2f3fc12c34cf3f3cf,1753025093,2025-07-20 15:24:53,54.210.225.121,US,"AS16509 Amazon.com, Inc. (AWS)",16096.76,0.00012567,NONE,0.0,0,0,No overt structural laundering pattern observed.
3b202f938e58a69da05b3d7ee968df5b645d88e6a5a0fca0bbf79c6db2e2431f,1753027976,2025-07-20 16:12:56,136.243.66.180,DE,AS24940 Hetzner Online GmbH,1050.74,0.00017815,NONE,0.0,0,0,No overt structural laundering pattern observed.
4a95cb8078983756c75782591d7fbc3ec24b451c2bae79d44cc487178db976d6,1753071709,2025-07-21 04:21:49,54.210.86.21,US,"AS16509 Amazon.com, Inc. (AWS)",6172.7,8.495e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
204f35024b8c0c833aa23f96549749e870cf1818453b46b344fd6eac631c2aef,1753085601,2025-07-21 08:13:21,51.254.100.206,FR,AS16276 OVH SAS,2418.96,0.00012517,NONE,0.0,0,0,No overt structural laundering pattern observed.
e4dfdc30a86e4ce13e1d69182094d376b1a2f1934307ba0105a7e75b887ef453,1753091633,2025-07-21 09:53:53,172.67.220.213,US,"AS13335 Cloudflare, Inc.",37991.01,3.886e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
03cfc9ed50f21dfe9ddc22ad134916111d9406f5fe0a368a0a78c5a4a01f4ed0,1753112457,2025-07-21 15:40:57,172.67.164.200,US,"AS13335 Cloudflare, Inc.",8484.6,4.01e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
cec7b072580c5dfd864ee40b2c8fa6eadfb4dbce89f7e93ff1d7b4af69341560,1753112700,2025-07-21 15:45:00,34.65.234.102,US,AS15169 Google LLC,3462.36,3.884e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b8c5d263c9ad104e29cc0692592daee7c12adb20fa4ee67ec09ecfe82df9df91,1753121750,2025-07-21 18:15:50,3.80.181.103,US,"AS16509 Amazon.com, Inc. (AWS)",6587.78,0.0001744,NONE,0.0,0,0,No overt structural laundering pattern observed.
760f93e8d220213296609290364e48192b086ac18adde727f20b02da763e8456,1753127147,2025-07-21 19:45:47,3.80.219.187,US,"AS16509 Amazon.com, Inc. (AWS)",6019.09,8.892e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b2032603e35b6b60c9da9203736866de3cc59ff9d07c35a7cf77e73f363f74c4,1753140832,2025-07-21 23:33:52,52.170.232.143,US,AS8075 Microsoft Corporation,201370.47,2.676e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
96073335a8a0a7d67273b0f02525eb485b69d6d768f915d7be6d77973ad75eda,1753187523,2025-07-22 12:32:03,47.241.197.231,SG,AS37963 Alibaba Cloud,1912.77,0.00014682,NONE,0.0,0,0,No overt structural laundering pattern observed.
277a2bca1cac69c0ca014f7768a7988eaa75107d1b664aab6af240c493aa44ee,1753196771,2025-07-22 15:06:11,40.114.16.133,US,AS8075 Microsoft Corporation,5391.29,0.0001441,NONE,0.0,0,0,No overt structural laundering pattern observed.
deb9553a3e4748d2dd80028897290e6140a31f5badb55f501b26556ce1a96fa8,1753202820,2025-07-22 16:47:00,104.24.54.218,US,"AS13335 Cloudflare, Inc.",14980.87,0.00014095,NONE,0.0,0,0,No overt structural laundering pattern observed.
5970bbf339c1f0a1e421a9cc45b7ff21a3a28db4a687960a64d1aaaa17fb186d,1753230667,2025-07-23 00:31:07,65.21.105.245,DE,AS24940 Hetzner Online GmbH,4382.51,2.305e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c9e81b7d8589edfe684497dcd3a76dc544f6461510e14351ca00d36b8ee70c4d,1753230668,2025-07-23 00:31:08,65.21.105.245,DE,AS24940 Hetzner Online GmbH,3815.55,7.514e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
be3499234c9859c28b0ace8f784813a36c7d960ddb64147a950ea35f064d962a,1753230669,2025-07-23 00:31:09,65.21.105.245,DE,AS24940 Hetzner Online GmbH,4651.71,5.596e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
28d38f3e947e05d37ef109d87d64b909465ea19691395f222e1d3f2a1a357013,1753230670,2025-07-23 00:31:10,65.21.105.245,DE,AS24940 Hetzner Online GmbH,1535.88,2.21e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
88d14a2776d9afab22ac3302bb6976e90c1d43713b2a7f173e4394815ba4f8b5,1753230671,2025-07-23 00:31:11,65.21.105.245,DE,AS24940 Hetzner Online GmbH,3422.08,7.879e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
cb702d0b1f46d53f5114fb24fac73ea9ecca10260f2c26464bac929f300da92b,1753266023,2025-07-23 10:20:23,104.24.66.59,US,"AS13335 Cloudflare, Inc.",5040.86,5.547e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e0f24d041d07a49e6e0db5efcd86d8d7851fceb42ecb94c3462ca6952c034380,1753279827,2025-07-23 14:10:27,35.160.248.121,US,"AS16509 Amazon.com, Inc. (AWS)",7997.39,0.00011796,NONE,0.0,0,0,No overt structural laundering pattern observed.
c135ce5cb372db567d48e3d4a994c4f0508af38e7a9e3e847036ab8fe4368d07,1753285070,2025-07-23 15:37:50,159.65.174.246,US,"AS14061 DigitalOcean, LLC",8933.39,6.565e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
07d5cc39fce782ce3491df19ab49654fbea8568449f7bc03d0f6b66c873b80ea,1753299459,2025-07-23 19:37:39,134.209.197.86,US,"AS14061 DigitalOcean, LLC",2626.44,0.00014434,NONE,0.0,0,0,No overt structural laundering pattern observed.
4baf9ef3db9467b06f3daedc807bf659170821f73f1e12a8aacc89caa7a29d71,1753308840,2025-07-23 22:14:00,3.80.192.106,US,"AS16509 Amazon.com, Inc. (AWS)",490291.81,0.01386,COINJOIN_MIXING,0.95,1,9,CoinJoin/Mixing detected: 9 inputs mixed into 18 outputs. Anonymity set of 9 participants with equal denomination of 0.5 BTC.
42b1e92e8e7bc70e3c154dce6f2ba01ebd229aea5f886df0d11662943affb183,1753344898,2025-07-24 08:14:58,163.172.206.252,FR,AS12876 SCALEWAY S.A.S.,9625.02,0.00011972,NONE,0.0,0,0,No overt structural laundering pattern observed.
df4ac23577c2681495d686836842c1f9a668f47bc66c57d932b895cbeecc169e,1753389713,2025-07-24 20:41:53,34.65.29.100,US,AS15169 Google LLC,2729.34,2.231e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
3f4bd1496b5b05b3bb81c26cb41f149ec9f83aa7027f43cb55860f588bc92ad7,1753389714,2025-07-24 20:41:54,34.65.29.100,US,AS15169 Google LLC,4091.6,6.986e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
2c466ebb7e830c06c46f87a2bebfa9a8ef5447a9bd74689be74d2c150b6cefc1,1753389715,2025-07-24 20:41:55,34.65.29.100,US,AS15169 Google LLC,4129.22,5.915e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
aa47aad5874d04603233405a19ceac834ff7b026bb10a83418a92d0b23e8c0c2,1753389716,2025-07-24 20:41:56,34.65.29.100,US,AS15169 Google LLC,2251.02,6.628e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e73e04f9bcf7c28c708179a515979fc14badcdbbe66436670d0747aa32b48145,1753389717,2025-07-24 20:41:57,34.65.29.100,US,AS15169 Google LLC,4940.47,7.999e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
29742887d5c4e20179cf143a3c07e405b198f2650838909b14e886572083b411,1753389718,2025-07-24 20:41:58,34.65.29.100,US,AS15169 Google LLC,4296.28,2.92e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0f34397385816d09a5b1ce7806f1ee83908b1704881b1f0f7e86984d2f6aa4ca,1753403081,2025-07-25 00:24:41,159.65.136.11,US,"AS14061 DigitalOcean, LLC",18296.16,0.00018239,NONE,0.0,0,0,No overt structural laundering pattern observed.
09f3c3bd25ad4791ae8b1476d44b4a5d1ea6c6c3bdf57ce2d9ee853abb5b7428,1753410072,2025-07-25 02:21:12,182.72.34.236,IN,AS9498 BHARTI Airtel Ltd.,4656.93,0.00017727,NONE,0.0,0,0,No overt structural laundering pattern observed.
41b1a9e5e038d455c19edaab35cd038edb779c9498891203e3c16052ce9df048,1753435828,2025-07-25 09:30:28,157.34.218.69,IN,AS55836 Reliance Jio Infocomm,1690.74,6.271e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
aed444a96c94d40644b2ef414684d53a907cba9824d86e4410273385abb68368,1753464189,2025-07-25 17:23:09,167.99.184.102,US,"AS14061 DigitalOcean, LLC",1995.94,7.138e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
6e1c3c1741e2a74be493162cdf8051af4a05991e4f6ab7e54d9c6ff072ecd9e3,1753471961,2025-07-25 19:32:41,40.114.57.130,US,AS8075 Microsoft Corporation,30221.97,0.0001099,NONE,0.0,0,0,No overt structural laundering pattern observed.
71086158f20559667dcd3918c1d7e02f901149b173e0bfcf0041f328e676e79a,1753499496,2025-07-26 03:11:36,136.243.17.121,DE,AS24940 Hetzner Online GmbH,1908.6,7.777e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
1370f955e62f39a2925d68de28cb7b20b98139ee36fb7e2e78a14f982e811d6f,1753521726,2025-07-26 09:22:06,149.202.23.233,FR,AS16276 OVH SAS,7466.77,3.998e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
85f9dea1ac1fa35cd1c05994570e4542e030bf87a323d6721c3280060eef29b7,1753530315,2025-07-26 11:45:15,136.243.200.59,DE,AS24940 Hetzner Online GmbH,6831.49,0.00018953,NONE,0.0,0,0,No overt structural laundering pattern observed.
233b67e74392bbbb04cb371222ab2b910808735d83f69c18a2262171db36e5d1,1753537051,2025-07-26 13:37:31,45.76.85.4,JP,AS20473 The Constant Company (Vultr),32392.92,9.712e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
74266abe3368b2fbf80fb4a3669bfff67bed6ae876831e9f5823a517175a6b03,1753554683,2025-07-26 18:31:23,149.28.5.238,JP,AS20473 The Constant Company (Vultr),7192.49,0.00019335,NONE,0.0,0,0,No overt structural laundering pattern observed.
d35b471edd48ddb0c1c11d7388add4ed87843f3f055f5dd9c54c7a19cb956c1b,1753597197,2025-07-27 06:19:57,178.64.143.115,RU,AS2500 PJSC Rostelecom,55512.83,1.221e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
358f20de84bb4ba97392340f2a0d5d8adf66627f08951f0c9ebebd66829a2430,1753598537,2025-07-27 06:42:17,217.182.231.152,FR,AS16276 OVH SAS,2034.12,3.739e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e96cae647a8e44e545fd7571ee2d22fa3e9aed60b01246fdd202907b0b542f77,1753603041,2025-07-27 07:57:21,3.80.253.171,US,"AS16509 Amazon.com, Inc. (AWS)",5954.6,0.00013155,NONE,0.0,0,0,No overt structural laundering pattern observed.
ab3e0602fe1b9d6cdc36adc1ae60817bd5d4abfd2e532549f4e8146b217c835f,1753639256,2025-07-27 18:00:56,88.198.239.102,DE,AS24940 Hetzner Online GmbH,14450.9,4.71e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d83ece21bba45985cccae27a1d5eac54901f6677a03dd1c18ac20ac4fcc2510c,1753640460,2025-07-27 18:21:00,167.99.23.116,US,"AS14061 DigitalOcean, LLC",43296.49,0.00012356,NONE,0.0,0,0,No overt structural laundering pattern observed.
