txid,timestamp,datetime_utc,src_ip,dst_ip,src_port,dst_port,geo_country,asn,script_type,input_addresses,output_addresses,input_amounts,output_amounts,input_count,output_count,total_input_btc,total_output_btc,fee_btc,btc_price_usd,volume_usd,fee_usd,pattern_label
605e26501cf6e87cf6cb19e3c30f1bee4910becda3e661dc6fbf17e651bff85b,1739700925,2025-02-16 10:15:25,35.230.254.157,159.65.197.249,13505,8333,US,AS15169 Google LLC,Taproot,"[""bc1pe4wa6kvfapl74qj4vpgu0hajrmkc5p7lnxhylyhkuvqvx440nelfvnlku7"", ""bc1pkjavuppf24l75pw67z49ruv25mtfg4pz0r46w9vdhm2hnngp2rszcjf90j"", ""bc1ptzwrl7yurc9u3wfk6l0w6m8krrk96yspptgyltuhr3c7juv67ulytg7xr7""]","[""bc1qsjkszut2vd5nfxfdnthrer0k4h8g34n3lhkcv8"", ""bc1py2yp7r0xjjnppwar2juts2u4clckgkfn64fc5u40khr5raxw2wdm92ulu7""]","[0.009374, 0.011512, 0.00757]","[0.016993, 0.01131]",3,2,0.028456,0.028303,0.00015307,96433.37,2729.35,14.7611,NORMAL
56ed7ab83d659c1954b06748e245c6bc78f769dc29a72052bff55d523613f99c,1739720787,2025-02-16 15:46:27,51.15.191.33,65.21.132.229,9958,8333,FR,AS12876 SCALEWAY S.A.S.,P2SH,"[""3TSyGDxVktASb1CN6LrCqXUGY5j6bMPxr3""]","[""bc1ql6ej8wjm69avvjtu5dyvs9a5gmtp5zh9ekn5cy""]",[0.302779],[0.30268894],1,1,0.302779,0.30268894,9.006e-05,96404.69,29180.63,8.6822,NORMAL
a0ae412b1c43b0f3837b5868fd693e5cf049a3b552931530bbc23877b69af997,1739756688,2025-02-17 01:44:48,3.80.222.82,88.198.137.140,11235,18333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1q4jyxshlhaw6phran5x84tjayu9pzpvqr04g75x""]","[""bc1qnl0mzzfnhktyjexa27p98dlg8lg0eqmcm3slj0"", ""bc1q9uvvggp6t3pa2ajd4hcdgls0jgr4p2jrqkzdjk""]",[0.121509],"[0.055518, 0.065948]",1,2,0.121509,0.121466,4.283e-05,96387.05,11707.75,4.1283,NORMAL
b5019c1e8af5b875b0efcfbfc7daf7004d5dc1a4b2b5c6086085efebe8fa67bb,1739757271,2025-02-17 01:54:31,136.243.93.209,212.47.230.206,4526,8333,DE,AS24940 Hetzner Online GmbH,P2SH,"[""3gioBToC6RcJXCo2B4RD5sL5t3e9JHECe"", ""31jPtUwamRKAdtSp8nYCrJsqWs9tYkE"", ""33U4LJRA2EVKKoPX5dg5jUkXDKmAwh5HA6""]","[""3UjRuLf9ue1Y4DatFwdKCW8wpFoHAL"", ""34TjzLjjd99v9MmVtuq7ToyK4s2JwZzndQ""]","[0.005645, 0.004229, 0.004381]","[0.008009, 0.006231]",3,2,0.014255,0.01424,1.47e-05,96461.08,1373.61,1.418,NORMAL
2d0f4163b3297024cc9fe073e30f867a74bc6db2bc7632ccb1be55c10ee929d8,1739778927,2025-02-17 07:55:27,40.114.154.48,54.210.80.28,45935,8333,US,AS8075 Microsoft Corporation,P2WPKH,"[""bc1qmherrq7jdxatqgatg7jpnem2fs62etx08nys4j"", ""bc1qxxfgvz99kjv9pvjs8vdpwh2t57rtpr7aynjtx8""]","[""33iQHkQGJoht8Simgm8W3J4Q56Lvpy""]","[0.033707, 0.035638]",[0.06916166],2,1,0.069345,0.06916166,0.00018334,96433.0,6669.47,17.68,NORMAL
105f1765df8906322345deaeb356d24cc21a33897974c1369cd3e0f9afb3a9e8,1739786292,2025-02-17 09:58:12,163.172.148.23,136.243.34.154,27124,8333,FR,AS12876 SCALEWAY S.A.S.,P2SH,"[""3BUCaom4eYcgVexRxEc6fpLnzbwT1RM5B""]","[""bc1qkfqq4xfzvkx4fa3hp3ye7wyvt9y05zaq96rw80myt3vfmgfagm8hkmuzf3"", ""3jyFJR6fK15dtdwTG3t9aZt5qNcEv""]",[0.13769],"[0.059404, 0.078092]",1,2,0.13769,0.137496,0.00019351,96464.46,13263.48,18.6668,NORMAL
213edf3b74908803b9e4652872dc9f6baeb261dc193cf679a6a4018a24d9d44e,1739845277,2025-02-18 02:21:17,35.230.13.214,35.160.190.205,31709,8333,US,AS15169 Google LLC,P2PKH,"[""1MkpjF9BHnJbFwbWU5TrpLQX26MZa""]","[""3qmgE2ZjooY9VLS8LCAJXYLUon6D834e"", ""1WTQ4VXMjQ4CrbhBr5rg74P7DCjWfKiZKN""]",[0.007639],"[0.00466, 0.002797]",1,2,0.007639,0.007457,0.00018209,96492.73,719.55,17.5704,NORMAL
2f21879b5cd1a4aa29650c98b9532783854b75329c6c23014778da741610ef63,1739846351,2025-02-18 02:39:11,136.243.166.157,167.99.168.229,63836,8334,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1q3nwdfgwqmxlll576emrjqsqnzlsem5k3n38qak""]","[""bc1qwzrwl0w3sudruknh3dwytdqtfwc2uzjhvc873x""]",[0.029785],[0.02964977],1,1,0.029785,0.02964977,0.00013523,96420.7,2858.85,13.039,NORMAL
6c1a2a0c61bfd45b0723ebbd130d092d11cae7521c6538092cd6dabf9b488781,1739860533,2025-02-18 06:35:33,88.198.190.68,35.160.25.232,55313,18333,DE,AS24940 Hetzner Online GmbH,P2PKH,"[""1FiYFrC2tCPENFgyTMqjK1CmWzbTuw"", ""13YJ5Tbxa6h5FtKTdaJ6gqvctNQDadFt7""]","[""1h1wpeNTh6xHctb2j5eEgJDKfGa"", ""16FqHLGd8NjrfEivTYPFPgHULMXPCnUoBy""]","[0.091893, 0.095049]","[0.092549, 0.09423]",2,2,0.186942,0.186779,0.00016299,96495.24,18023.28,15.7278,NORMAL
4f3a640253762ae643e8f9a72a40d98ca7b95b6f25c273dc2c3707cc31424082,1739862206,2025-02-18 07:03:26,136.243.214.30,178.64.108.85,3549,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qev5q3wyx4990fyv7q5m9vsl2fhwg0df2f4x8w0""]","[""bc1pw92vl6nv60zyu44enwfkvz95sel5q8npnvwj0hgjynm8jwxa0a42ldke9p"", ""bc1qdgaymdvpfazswlezv0k2sqrg033umgs20xks23""]",[0.089026],"[0.04006, 0.048913]",1,2,0.089026,0.088973,5.316e-05,96435.16,8580.13,5.1265,NORMAL
9c34fedd946072e9597a65727056b4e0d7eff177f87b31d6ae3593cef7eb27e0,1739874601,2025-02-18 10:30:01,167.99.8.61,34.65.163.223,21966,8333,US,"AS14061 DigitalOcean, LLC",P2SH,"[""3bwphGtCP2BC9b9mTzZqHKSfcsHKSwJkt4""]","[""3QfoirpLV5vAJT4R2JvSHoAkurN""]",[0.027036],[0.0270185],1,1,0.027036,0.0270185,1.75e-05,96518.24,2607.78,1.6891,NORMAL
6abe0bf6cac836e4d7731363f0aa128f557766e83de255a6d026116dfe18e4b1,1739879860,2025-02-18 11:57:40,136.243.15.218,35.160.249.18,1662,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qj7tfvv4vcs069z02t56jde3d7ymjzeygsk8qk4"", ""bc1qa74l4fk84mhmyff2xqlwvmlvwvygttnc2788xq""]","[""bc1p7xl9ap7hwmupgla77e7hr4ml5whglj4qvcd4vtjvs5a8xcv7r0ksvtnfdm""]","[0.148846, 0.144449]",[0.29310039],2,1,0.293295,0.29310039,0.00019461,96467.99,28274.81,18.7736,NORMAL
cd6cd8150f0ad7da6e0b581edf04a4fb8cb2bcfbc10573c720a50c8945c8bdea,1739891925,2025-02-18 15:18:45,136.243.193.5,65.21.94.24,47241,8333,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1pttp8lm9g6qhq8v5p5zlvk0c3dptzzffr0tx6jp26uggjg3e6v2gn8e4k6v""]","[""bc1pqzysgdfaslkzf5xl3kc92gyuaadezd0mxl7gnnx3mxtqmktw87uts99u3q""]",[0.0098],[0.00971177],1,1,0.0098,0.00971177,8.823e-05,96493.72,937.12,8.5136,NORMAL
1dcfa9d421be78f1b382f3636bddb2c008cd4e6ed907715228034503c2ddf22e,1739895006,2025-02-18 16:10:06,86.130.229.159,51.254.216.13,57518,8333,GB,AS2856 British Telecommunications,P2WSH,"[""bc1q9q8p47f4k4jlglumdd9ag6gunwda8vk4k2d62ctrutyqxsmwemmu2tdu3h"", ""bc1qc3wqjkzpl28ysffu8nrr72ejkasehe9a0ghsr80y6yl60jgvuqdfz289sg""]","[""bc1qyqvkwuazncp5gpmma0ka58lhme8r7xn82xxqrg"", ""bc1qn9jtet9x5jqega9265q6q7d0wndmjw6kr322jggncc95uj2a4f63enptje""]","[0.047261, 0.050263]","[0.059816, 0.037557]",2,2,0.097524,0.097373,0.00015103,96486.51,9395.18,14.5724,NORMAL
5d4485593cea299e6d9614ef2946fc24aa836e697539503d84cda70787384cbb,1739901096,2025-02-18 17:51:36,49.32.175.54,93.192.225.73,25897,8333,IN,AS55836 Reliance Jio Infocomm,P2SH,"[""3CDFVMnwaSMCLFxVXPR8xio9qtBA1""]","[""3LiL6XZXXgbavtCyyDKxLwNbbHz"", ""3sw2A3KR5kvtFJohf1U7VsGHQ5tYM9mV""]",[0.151558],"[0.102848, 0.048694]",1,2,0.151558,0.151542,1.577e-05,96491.36,14622.49,1.5217,NORMAL
a8c81b88c071ca1d984eba1e5027a4d39d18f85394ac121e8bbb34781b060e11,1739906048,2025-02-18 19:14:08,54.210.132.184,3.80.116.190,40687,8332,US,"AS16509 Amazon.com, Inc. (AWS)",P2SH,"[""357QgtQGm5jCRGzssBVypFQvyZf6pwXeUV""]","[""bc1qvd3z2wmymrhztw04xn8wg2gm2ys4zlqlxvh8mk"", ""3RXPpZcmWpNK6scz6JSThnQ2Ts8""]",[0.076671],"[0.049339, 0.02729]",1,2,0.076671,0.076629,4.196e-05,96478.48,7393.05,4.0482,NORMAL
efc429d7a3fe1eedc6b06995a825399fa5bdbabbcf560623ce7f667e5b64d97c,1739916270,2025-02-18 22:04:30,212.47.197.33,3.80.243.141,35605,8333,FR,AS12876 SCALEWAY S.A.S.,P2WPKH,"[""bc1qxre4x0vvugmt3a0yuxrq9026l7der2cqcsajml"", ""bc1qjdrr5rr72r9tyy0e80z965sd50segna5yqaxyd""]","[""bc1q0hj2unqnxgs8xf3jd4dslsr9m3zq4gs2umq8yf"", ""bc1qzhfmgznhzkd0xk6f02t6pt46032xcz7wvaknww""]","[0.032805, 0.034525]","[0.029583, 0.037712]",2,2,0.06733,0.067295,3.517e-05,96439.92,6489.92,3.3918,NORMAL
7a184c215a2376b2a5b36765321ac71745c892ae69a3a9adafbff5b4784bb478,1739945241,2025-02-19 06:07:21,159.65.37.235,163.172.124.156,43990,8333,US,"AS14061 DigitalOcean, LLC",P2WPKH,"[""bc1qxyqt0ytqav7tqv9s3l0f3rtw50efuv6lxtk54j"", ""bc1qfjqjz8yc0luqrzlhj2njudlc5hm0eyu7xptryz""]","[""bc1qg0h4v4jqjlwhyzkg63nl24rucnqyz5enq84spw"", ""bc1q7ryr0jnp8gkk8atq2j922aat678xlpugx44799""]","[0.060096, 0.059723]","[0.076829, 0.042818]",2,2,0.119819,0.119647,0.00017239,96541.45,11550.89,16.6428,NORMAL
1ce94491890ed8e59d3658eb9d120e9d31fd593049efa2b6f21cece36309456d,1739947014,2025-02-19 06:36:54,3.80.114.106,167.99.248.100,46457,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1qp22mw37x389we09lumtcqxwh738ap7ryshq6hq"", ""bc1q574h5tcmmesy5kaqyra3kya3dypszq4edns4wf""]","[""bc1qs949e6xlhmv9d63vetxlcsrvwfaguhyjfxs4juymekkfzetzucm3gyupqr""]","[0.044141, 0.045948]",[0.08992485],2,1,0.090089,0.08992485,0.00016415,96457.51,8673.93,15.8335,NORMAL
95ee006ba655ca31be11e75307dcbc3e9cadd673c457f27e16d8e864f4977ef6,1739955456,2025-02-19 08:57:36,20.42.190.105,159.65.4.166,24163,8333,US,AS8075 Microsoft Corporation,P2SH,"[""3vjm1yMztw6VcEyd5ErUfbgAR21SsT""]","[""3J5Av4e1NQhgsULUY8CFDhsqL3b"", ""3FnS76o6HbFRSAZHspMt33DgLZewzyfR2""]",[0.671102],"[0.278754, 0.392209]",1,2,0.671102,0.670963,0.00013906,96538.17,64773.54,13.4246,NORMAL
a58f2a887b1da0765c8c234686525624afb642291eb49f75c885345281751bf1,1739976043,2025-02-19 14:40:43,34.120.190.235,35.160.243.251,25848,8333,US,AS15169 Google LLC,Taproot,"[""bc1p2dcuw6dexvrau792zypxhs7w88jk0ktp7zterk2x72nxz29x3my3y0xrp7""]","[""bc1q7uyccwuf4lcgrllnr4nqeul960vz7p4d0rrsuu"", ""bc1pxkfrl9v2p6xsfeqq5ml68cr2565sn50yhjf9g7yt39vxj3c4many48hr0s""]",[0.141091],"[0.092757, 0.048235]",1,2,0.141091,0.140992,9.917e-05,96540.3,13611.41,9.5739,NORMAL
8e7a25d32239600f3f8765129a510ba32951f375a5cc0ffc63442abf60e24f47,1739976362,2025-02-19 14:46:02,198.41.24.21,3.80.20.78,40562,8333,US,"AS13335 Cloudflare, Inc.",Taproot,"[""bc1p2k0hfxt05p4ytgj9k832v62adccqej5hfawfty0ketef7jqe8t3fqtpn6a"", ""bc1p94y4tlj28wjxkdpj8qzgnjc6ml05p7gwgvdnhspg5ws8vfv0d7f5wf99qm""]","[""bc1qzd0ck8yducaak0xcfzwxhxyduumjyph5fw7w9j"", ""bc1pyar70jrux4mhg4suvrqsndr9c66pww9wu7g2hepaxh3hpr6v22p2j3pc2y""]","[0.033956, 0.037008]","[0.039652, 0.031127]",2,2,0.070964,0.070779,0.00018494,96537.44,6832.82,17.8536,NORMAL
e594412322a7e21fdc4ab5b39a6fdc71e7a6e4a6b0e8701110c612fb6ee76f88,1740012515,2025-02-20 00:48:35,88.198.41.181,217.80.61.214,43723,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qmd2plpuqz0xzwvtravj9gtcsse6mta8ur3hkgk""]","[""bc1p0he7jxkvwgf39q0hzlvlzy5fddzg5mcgr2qt6upxyvsaeeq48al5rt9qdd"", ""bc1qa96803767x3fturu4akuglgtkwcr7famzhuvl8""]",[0.032095],"[0.016074, 0.015959]",1,2,0.032095,0.032033,6.165e-05,96554.31,3092.92,5.9526,NORMAL
1b492ca9ecd2c8a0dc898cb2e0b97c62c3850bf6e780a4d461f5329ae61790be,1740054598,2025-02-20 12:29:58,217.182.240.156,217.182.19.25,35522,8332,FR,AS16276 OVH SAS,P2PKH,"[""181p3S7THtrbG2kRNHrgBTSZf6UqB8h""]","[""bc1pjjzlxn5v83qz3av9h9htsv0uldez28uylxte3p69x8clrtw2vr5n7c7vnu"", ""1TiEwZmcw3XPBom8zNCUphv5MTK2g67""]",[0.195124],"[0.115606, 0.079355]",1,2,0.195124,0.194961,0.00016332,96550.94,18823.67,15.7687,NORMAL
7ac654c9216e3c3109ce371fb33a770beea6de625c37860be490c46df167a4ee,1740057507,2025-02-20 13:18:27,88.198.165.199,167.99.28.219,9610,8333,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1pd5aqxpga8gq3kk9lt0hwlpsn52kv2jl03l3vfjk2krlp57tx2txh5ga06x""]","[""bc1p4583qk2uzjksg6wcpndzja40znemglya7er0yl6kjg0laudum8smfdd5p3"", ""bc1pg323wky85ns34twnl6h5zy3yvsqrm826mk6zuhxrm24ajah5r3dfkgmrgv""]",[0.019162],"[0.012758, 0.006224]",1,2,0.019162,0.018982,0.00017998,96559.89,1832.9,17.3788,NORMAL
8b4354c7403b872a73d9ecfdeea8090de23ec5d91a6bfc0d2da82714e9927ef7,1740065844,2025-02-20 15:37:24,65.21.35.147,47.241.96.163,58036,8333,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1ppfl3xtkv2g4vxuyc53n0hr6dydkks9ghaw4ufwqsum4p4jv2rrge0qkga5""]","[""3LJSykGN7hS1EzEarJzMuMrFua2XEgx"", ""bc1puy6fskzr8temug8fyuhqe0k3hpueru2qnqzkk0yzk6cscdevqvl5nrjqd2""]",[0.187245],"[0.109097, 0.078026]",1,2,0.187245,0.187123,0.00012213,96571.38,18070.73,11.7943,NORMAL
cd045faeae3c78ba8d81165130266e798b12d41c3033ce7845713a2820761b60,1740078442,2025-02-20 19:07:22,88.198.238.86,81.134.30.132,33878,8333,DE,AS24940 Hetzner Online GmbH,P2WSH,"[""bc1qf5v4c00t8lp2cemvpr3ypxfytm3xfgn9r8pn0ptujsceha65kumjykyuzz""]","[""bc1qhyx356mel3h63xqtx9ra75563h6swpd7kazv76"", ""bc1qdd3z6znn5urflgr4grnmh09hlu95ua6c8dk6cwm3xsl9s2j2j54nmwctxu""]",[0.483154],"[0.277448, 0.205516]",1,2,0.483154,0.482964,0.00019041,96514.32,46612.94,18.3773,NORMAL
63a1bd029f856abca311b3bb7f15f453897f61aac216330e1565a70d841b164c,1740101277,2025-02-21 01:27:57,172.67.63.99,81.134.215.34,44450,8333,US,"AS13335 Cloudflare, Inc.",P2PKH,"[""1C9JpnWePLRe6fZ1nxCumzERnRRkVMTGk""]","[""bc1qkjesp8k2j4a0f96d058c7d5l78kgk9y4sdnc4r"", ""1vEeiirG9iTf2dV17u356zYfZU5""]",[0.160245],"[0.092227, 0.067883]",1,2,0.160245,0.16011,0.00013491,96563.18,15460.73,13.0273,NORMAL
0d6c90f9e227fcb660cf80e80b21e0e36008c2faada41f70f1c849c8758ff0b7,1740104410,2025-02-21 02:20:10,35.160.70.120,172.67.60.236,27592,18333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1qqex6zqx28lsnfvz3zc53hs2pq96ujuh480pha7"", ""bc1qplundr0du2su8tk24ux4dpszfnhn76tmz6u5af""]","[""bc1pglzk0dx8vq8kjfnj0rhw5d6z7dsgpnw5g56y3l4avfmw0rvra6lx24g48a""]","[0.044201, 0.042087]",[0.08623159],2,1,0.086288,0.08623159,5.641e-05,96598.44,8329.84,5.4491,NORMAL
0b7b06552f49278dd6f251b6f803c64dd7c48cb833d2b65b9c000820149efa4e,1740123542,2025-02-21 07:39:02,35.160.19.68,88.198.96.42,23619,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1qtuwrtd9ydzunc3qzhdn2y33u9nlguuv0ggqmjl"", ""bc1qmm0ked4g50j6y2sflu626z2cq5u33hcm66g3nv""]","[""1WUFqcSmXUZ4T4giaYTXkXXPWxjV"", ""bc1qqj48y36sc8egy5ksq3jhlqknuze4l6m4ydlcqe""]","[0.028187, 0.026445]","[0.03633, 0.018203]",2,2,0.054632,0.054533,9.94e-05,96579.11,5266.75,9.6,NORMAL
cd71ff58684aac454bb67655c8a4f1598699f3c701a0be31d079662f561dba8b,1740124244,2025-02-21 07:50:44,217.80.231.148,136.243.30.211,55296,8333,DE,AS3320 Deutsche Telekom AG,P2WPKH,"[""bc1qu07v8sduv8vd4vk02jvwn9acfnn9cfer2u2zux""]","[""bc1p3epqjlvm3adph4nspn0ed4eanlupr37e7n9em63t84xjwjmsc4a3crndk3"", ""bc1qvhnz9tqamfk2uhu5t2pdys88rkf404p7k8l7qy""]",[0.443496],"[0.140513, 0.302951]",1,2,0.443496,0.443464,3.232e-05,96553.41,42817.96,3.1206,NORMAL
bbd18e130096a89f9c26ac5c7d7fa6ec1d8876586459f8e8bbc227493ab6c989,1740159953,2025-02-21 17:45:53,34.65.231.111,217.182.104.253,17379,8333,US,AS15169 Google LLC,P2SH,"[""3jxWH5rTBcpqvqf4oW8aDt3yu5jTkMWKv""]","[""bc1pvrtv8wh6lrjk66xg79n2qe3nx2hlkwz8r8qy4f5sge05zsymf34f6kty9h"", ""3KGvuYAYm18Wg9zu7ojfszP1zrQL""]",[0.380494],"[0.167882, 0.212588]",1,2,0.380494,0.38047,2.441e-05,96552.74,36735.42,2.3569,NORMAL
e1ec081ec586ada6b6d037c7dac73c09440865d567a31341e2fca4eb5f9b60a1,1740165121,2025-02-21 19:12:01,136.243.126.211,34.65.152.112,13346,8333,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1p5nprpse6tlduy904rt6r0avxnxqm76y8dw82y4cvgh4g7nfntrukp6xyzz""]","[""bc1quy7snlngfa2nl2859jdrhk44zj6lquaa8fjk2v"", ""bc1p0u5t2wtn0j4frgnxcwggm4ku84flnhez4zzrre5h5vfutfgl2d0ggqvkyn""]",[13.295671],"[0.300368, 12.995205]",1,2,13.295671,13.295573,9.801e-05,96608.24,1284461.91,9.4686,PEELING_CHAIN
a7200e7874ca047eda91b56242d466b5ce56f421f86fee336128549f7b8bb76e,1740166596,2025-02-21 19:36:36,136.243.126.211,35.230.146.221,11672,8333,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1p0u5t2wtn0j4frgnxcwggm4ku84flnhez4zzrre5h5vfutfgl2d0ggqvkyn""]","[""3FPB3AM6B9NhxK1iuREt7azA7CKr"", ""bc1phrqvkakwalezjcy7lj22fthkadxt0vx6upeape6rdyxj4wrh8ayq78tj4j""]",[12.995205],"[0.258274, 12.736883]",1,2,12.995205,12.995157,4.775e-05,96606.75,1255419.88,4.613,PEELING_CHAIN
3975f7bbe637029d6bd05489b0bc4eea35109f06bf0f54938a0df1bddff0d44e,1740166965,2025-02-21 19:42:45,198.41.77.68,88.198.54.249,40410,8333,US,"AS13335 Cloudflare, Inc.",Taproot,"[""bc1phrqvkakwalezjcy7lj22fthkadxt0vx6upeape6rdyxj4wrh8ayq78tj4j""]","[""bc1pnv6xa555lqv85vpnr45cvdkw05cgqnkp5wtc4g6szflcd87wcusf2n44tc"", ""bc1pgyw9smq9r29y3zffmrnpvf8u3y7nrxrtgk8xem8ffgv5uc6rk9hl0xemtt""]",[12.736883],"[0.052808, 12.684033]",1,2,12.736883,12.736841,4.23e-05,96617.7,1230604.28,4.0869,PEELING_CHAIN
efaa6566fa103abcef0462ec0cebddb955ed4e0277a25b9ec3c4c04606327234,1740168827,2025-02-21 20:13:47,198.41.77.68,172.67.132.75,49087,8333,US,"AS13335 Cloudflare, Inc.",Taproot,"[""bc1pgyw9smq9r29y3zffmrnpvf8u3y7nrxrtgk8xem8ffgv5uc6rk9hl0xemtt""]","[""bc1q5rhhcljldvhepglmrst9du70eg6vpz93m85a3szt3rk0z40mc64mf9p8lg"", ""bc1paz34umfuhjgdh29dcafllsqs2fll6y747mvs60wfteufu6fze20eurn3zm""]",[12.684033],"[0.269129, 12.414782]",1,2,12.684033,12.683911,0.00012222,96550.49,1224637.82,11.8004,PEELING_CHAIN
eef69671383dd9398cb213461ccda5d637d947d303f060a03d8044d1d19b6f6f,1740171307,2025-02-21 20:55:07,54.210.124.37,20.42.7.117,31314,8334,US,"AS16509 Amazon.com, Inc. (AWS)",Taproot,"[""bc1paz34umfuhjgdh29dcafllsqs2fll6y747mvs60wfteufu6fze20eurn3zm""]","[""bc1q77rw3wtpp9n5fvtjdtuhg5lwuuvx0kwgmftzcl"", ""bc1p0s6tpk4nggk7yv7fg8ykssfx5p2uk2smvwyxey8gj99wmv8l6v7mnww5h2""]",[12.414782],"[0.168169, 12.246581]",1,2,12.414782,12.41475,3.206e-05,96610.46,1199394.71,3.0973,PEELING_CHAIN
febe8b38550ed619fcf3afdf2295ad50b8c9adf1c25adc65896da662cc748f78,1740172966,2025-02-21 21:22:46,54.210.124.37,51.15.78.165,36112,8333,US,"AS16509 Amazon.com, Inc. (AWS)",Taproot,"[""bc1p0s6tpk4nggk7yv7fg8ykssfx5p2uk2smvwyxey8gj99wmv8l6v7mnww5h2""]","[""12koXv2u3V7kXhpRXQmPMBkETixvaqPR"", ""bc1p9lf8xq6advl9wk94plv2sqw9y66c79n43fgg9u5qe79f9espxtk56ym3n3""]",[12.246581],"[0.097559, 12.148978]",1,2,12.246581,12.246537,4.408e-05,96531.09,1182171.57,4.2551,PEELING_CHAIN
9bfc75101c3e3d1805b77d897558c7ca394d00f0bd9e67913c20000bb4237b69,1740174699,2025-02-21 21:51:39,54.210.124.37,40.114.167.183,9497,8333,US,"AS16509 Amazon.com, Inc. (AWS)",Taproot,"[""bc1p9lf8xq6advl9wk94plv2sqw9y66c79n43fgg9u5qe79f9espxtk56ym3n3""]","[""bc1q2und6r6jpz36803ffqkq3xde588l799dlju08l"", ""bc1pk5076t3xtcmd90dg0fz4aqatl7hr66628cjvjs7ytc3eprjp5afeuwxdpc""]",[12.148978],"[0.259941, 11.88889]",1,2,12.148978,12.148831,0.00014676,96535.39,1172792.14,14.1675,PEELING_CHAIN
fbf01e2b6cede1868d56ce56d41d85f5771e1fb76d7646181b886859f64548dc,1740177189,2025-02-21 22:33:09,149.202.146.90,65.21.212.32,27445,8333,FR,AS16276 OVH SAS,Taproot,"[""bc1pk5076t3xtcmd90dg0fz4aqatl7hr66628cjvjs7ytc3eprjp5afeuwxdpc""]","[""bc1p9le92qvfnmvy7sznw3kn70r6jaf0l4msuvqc2q7czvytjuul7h34cnmymp"", ""bc1p79ap3py8hhunxpu6r3c0n4ydlxljeyla98k5shww0tuqfe78fckytnx5kk""]",[11.88889],"[0.203698, 11.685148]",1,2,11.88889,11.888846,4.445e-05,96564.39,1148039.16,4.2923,PEELING_CHAIN
cca7aabf97f7710256f920b55ba89324ce3face990dd37835b1c08fed3088cb4,1740177722,2025-02-21 22:42:02,51.15.174.123,88.198.169.147,26402,8333,FR,AS12876 SCALEWAY S.A.S.,Taproot,"[""bc1p79ap3py8hhunxpu6r3c0n4ydlxljeyla98k5shww0tuqfe78fckytnx5kk""]","[""3aqi7CCmjJW9BXx6A4FzQVUHCr8"", ""bc1p0pnulzd2yxtues60q9wz5syedp4mwu2k4jgdpcu0krks04jdw4hmtkq9x2""]",[11.685148],"[0.096524, 11.588535]",1,2,11.685148,11.685059,8.91e-05,96574.83,1128482.59,8.6048,PEELING_CHAIN
fe201ac5970e7fa93e0a4c5b4265351e5a84170825094e4468a2af4bdd8d4bb2,1740179523,2025-02-21 23:12:03,51.15.174.123,88.198.163.142,55028,8333,FR,AS12876 SCALEWAY S.A.S.,Taproot,"[""bc1p0pnulzd2yxtues60q9wz5syedp4mwu2k4jgdpcu0krks04jdw4hmtkq9x2""]","[""bc1qzk452wmmcqgca37lxk0cccmfm37t8ap9dvy3qe"", ""bc1ppfrslqz2hewwn5y22pdlvc5lh6jp4uynzm989qs6mqf2recwp5zf0avlg2""]",[11.588535],"[0.053897, 11.534495]",1,2,11.588535,11.588392,0.00014301,96567.49,1119061.93,13.8101,PEELING_CHAIN
b5ab67102389f0298c1a3ae4797ecab50bb976034a56fd40ac89e3d4e0a952e0,1740180356,2025-02-21 23:25:56,45.76.190.148,88.198.191.122,50339,8333,JP,AS20473 The Constant Company (Vultr),Taproot,"[""bc1ppfrslqz2hewwn5y22pdlvc5lh6jp4uynzm989qs6mqf2recwp5zf0avlg2""]","[""3w3zr7Vc23cNuhcMTzEjnLXbPgSag"", ""bc1py3hq64prgy2a4fg422p585mdtdflkpgjgzgtuq2l99r0zm7qxtylmy2s6r""]",[11.534495],"[0.309751, 11.22467]",1,2,11.534495,11.534421,7.379e-05,96557.81,1113738.43,7.125,PEELING_CHAIN
cd18f810bb27272166d868d4893ae27ba2d15c565623f7a1d6bce8a2eec85497,1740200408,2025-02-22 05:00:08,35.160.195.199,136.243.88.180,51566,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1XQgYTAdZQwxGTqD4kEgzTApWKYu8""]","[""bc1qdq87cmtqaelz6nrsj6e9hq42f9s9c7mlcaxshs"", ""1ubUt6axhseNaCvmoKtc4oFhpTzGvvrtP""]",[0.124684],"[0.040702, 0.083799]",1,2,0.124684,0.124501,0.00018272,96626.9,12030.15,17.6557,NORMAL
